GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,Sphere 1_X,Sphere 1_Y,Sphere 1_Z,Sphere 2_X,Sphere 2_Y,Sphere 2_Z,Sphere 3_X,Sphere 3_Y,Sphere 3_Z,Sphere 4_X,Sphere 4_Y,Sphere 4_Z,Sphere 5_X,Sphere 5_Y,Sphere 5_Z,Sphere 6_X,Sphere 6_Y,Sphere 6_Z,Sphere 7_X,Sphere 7_Y,Sphere 7_Z,Sphere 8_X,Sphere 8_Y,Sphere 8_Z,Sphere 9_X,Sphere 9_Y,Sphere 9_Z,Sphere 10_X,Sphere 10_Y,Sphere 10_Z,Sphere 11_X,Sphere 11_Y,Sphere 11_Z,Sphere 12_X,Sphere 12_Y,Sphere 12_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
279,09182024053935283,5.760561,2.494889,-3.800553,5.753627,2.367011,-3.771445,5.733713,1.969115,-3.698632,5.709151,1.417888,-3.609205,5.753627,2.367011,-3.771445,5.753627,2.367011,-3.771445,5.709151,1.417888,-3.609205,5.709151,1.417888,-3.609205,6.078793,2.25386,-3.691731,6.191824,1.728522,-3.474908,6.299578,1.280247,-3.67193,6.328046,1.25998,-3.669089,6.299578,1.280247,-3.67193,5.420898,2.262313,-3.721936,5.272922,1.799609,-3.647071,5.617717,1.956554,-3.992086,5.715888,2.004755,-3.982583,5.617717,1.956554,-3.992086,5.837641,1.419528,-3.654534,6.245893,0.9842087,-4.093915,6.277541,-0.02521265,-4.069158,5.578303,1.426415,-3.690808,5.307004,1.009145,-4.225241,5.226324,0.002706647,-4.216196,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
280,09182024053935807,5.7867,2.495053,-3.745767,5.775955,2.370139,-3.717974,5.746152,1.980693,-3.651118,5.710447,1.435779,-3.57413,5.775955,2.370139,-3.717974,5.775955,2.370139,-3.717974,5.710447,1.435779,-3.57413,5.710447,1.435779,-3.57413,6.099678,2.264378,-3.639213,6.198042,1.74199,-3.418297,6.195976,1.274212,-3.574077,6.281826,1.236132,-3.639819,6.195976,1.274212,-3.574077,5.442335,2.282811,-3.68437,5.280187,1.825636,-3.607638,5.616273,1.961646,-3.958156,5.699243,2.014392,-3.949844,5.616273,1.961646,-3.958156,5.836761,1.432368,-3.621305,6.221335,1.173627,-4.226165,6.09578,0.4156845,-4.25413,5.580738,1.447543,-3.655085,5.361705,1.224576,-4.339587,5.419425,0.4557717,-4.34337,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
281,09182024053936385,5.830717,2.487473,-3.785557,5.818111,2.361288,-3.754915,5.781555,1.969708,-3.682502,5.729307,1.42685,-3.621438,5.818111,2.361288,-3.754915,5.818111,2.361288,-3.754915,5.729307,1.42685,-3.621438,5.729307,1.42685,-3.621438,6.135589,2.232941,-3.633193,6.205484,1.741475,-3.398076,6.267596,1.277954,-3.560766,6.291672,1.248117,-3.66394,6.267596,1.277954,-3.560766,5.482927,2.277275,-3.681699,5.345867,1.810248,-3.623029,5.711195,1.961763,-3.993073,5.792673,1.999896,-3.998467,5.711195,1.961763,-3.993073,5.845627,1.413342,-3.679049,6.256946,1.396893,-4.359896,6.25596,0.7174724,-4.798709,5.6085,1.449047,-3.695652,5.306032,1.540076,-4.426478,5.242076,0.8701366,-4.8697,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
282,09182024053936791,5.838342,2.477021,-3.794043,5.824775,2.350971,-3.765637,5.784538,1.959377,-3.699696,5.722812,1.416303,-3.639296,5.824775,2.350971,-3.765637,5.824775,2.350971,-3.765637,5.722812,1.416303,-3.639296,5.722812,1.416303,-3.639296,6.136661,2.223729,-3.648338,6.211623,1.713887,-3.42508,6.208774,1.235276,-3.745601,6.204425,1.159357,-3.832857,6.208774,1.235276,-3.745601,5.495422,2.268373,-3.683788,5.338856,1.806514,-3.622876,5.680716,1.928752,-3.984792,5.733648,1.983056,-3.957263,5.680716,1.928752,-3.984792,5.841549,1.40365,-3.690656,6.230175,0.9042132,-4.167723,6.099348,-0.1110679,-4.135242,5.599645,1.438203,-3.71805,5.251915,1.043947,-4.278503,5.168097,0.02195132,-4.240699,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,1,0
283,09182024053937321,5.822118,2.472486,-3.813138,5.810357,2.345249,-3.78277,5.772863,1.952093,-3.710485,5.722233,1.411239,-3.633047,5.810357,2.345249,-3.78277,5.810357,2.345249,-3.78277,5.722233,1.411239,-3.633047,5.722233,1.411239,-3.633047,6.122088,2.225131,-3.671805,6.211915,1.699968,-3.44543,6.197444,1.250977,-3.693636,6.235983,1.254659,-3.741095,6.197444,1.250977,-3.693636,5.48527,2.262031,-3.696255,5.32019,1.806217,-3.623117,5.653999,1.913654,-3.992434,5.700971,1.976095,-3.958496,5.653999,1.913654,-3.992434,5.845887,1.401711,-3.685838,6.104265,1.263667,-4.354641,5.787353,0.6326129,-4.643993,5.596284,1.430979,-3.706807,5.440415,1.34151,-4.41041,5.6898,0.6440519,-4.652189,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
284,09182024053937782,5.80648,2.473725,-3.823695,5.799598,2.345978,-3.790756,5.770803,1.952114,-3.712804,5.737803,1.416119,-3.620589,5.799598,2.345978,-3.790756,5.799598,2.345978,-3.790756,5.737803,1.416119,-3.620589,5.737803,1.416119,-3.620589,6.112474,2.228681,-3.679779,6.212657,1.699659,-3.452286,6.187806,1.255104,-3.64616,6.24714,1.242542,-3.719667,6.187806,1.255104,-3.64616,5.478187,2.260011,-3.698718,5.315777,1.805162,-3.619203,5.642247,1.90569,-3.991235,5.686525,1.970021,-3.958677,5.642247,1.90569,-3.991235,5.864501,1.408265,-3.678977,5.998015,1.271566,-4.602011,5.813135,0.620445,-5.213925,5.608534,1.434491,-3.687441,5.513836,1.321174,-4.618021,5.652918,0.6368603,-5.219223,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
285,09182024053938320,5.782037,2.481604,-3.78419,5.779448,2.356162,-3.75456,5.766569,1.964973,-3.676063,5.751697,1.425044,-3.579017,5.779448,2.356162,-3.75456,5.779448,2.356162,-3.75456,5.751697,1.425044,-3.579017,5.751697,1.425044,-3.579017,6.102194,2.235467,-3.677963,6.218199,1.721395,-3.443411,6.208777,1.264677,-3.683916,6.221053,1.215385,-3.741442,6.208777,1.264677,-3.683916,5.461059,2.26566,-3.653059,5.324668,1.804312,-3.565755,5.639322,1.901478,-3.956158,5.676864,1.976862,-3.928687,5.639322,1.901478,-3.956158,5.883699,1.421356,-3.639711,5.995111,1.237814,-4.555987,5.925637,0.5706675,-5.173213,5.616148,1.438712,-3.64485,5.523312,1.26842,-4.56505,5.573646,0.5935009,-5.179975,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
286,09182024053938827,5.780348,2.489648,-3.749703,5.776727,2.363592,-3.718551,5.766044,1.972599,-3.639937,5.751429,1.432881,-3.550532,5.776727,2.363592,-3.718551,5.776727,2.363592,-3.718551,5.751429,1.432881,-3.550532,5.751429,1.432881,-3.550532,6.099813,2.242953,-3.664757,6.22557,1.736849,-3.426639,6.229867,1.278785,-3.66144,6.25758,1.258262,-3.693475,6.229867,1.278785,-3.66144,5.457679,2.270288,-3.629941,5.331966,1.806604,-3.539952,5.642881,1.903858,-3.928281,5.681041,1.982696,-3.9072,5.642881,1.903858,-3.928281,5.884794,1.429652,-3.612361,6.018396,1.044137,-4.220725,5.93276,0.182647,-4.064317,5.614317,1.445142,-3.616246,5.477654,1.075103,-4.228492,5.516185,0.2065028,-4.070301,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
287,09182024053939325,5.784657,2.496262,-3.763671,5.777932,2.369111,-3.728391,5.761384,1.974973,-3.641241,5.727239,1.430766,-3.550783,5.777932,2.369111,-3.728391,5.777932,2.369111,-3.728391,5.727239,1.430766,-3.550783,5.727239,1.430766,-3.550783,6.099672,2.2456,-3.659632,6.226498,1.737131,-3.416216,6.203058,1.252617,-3.535514,6.268187,1.214092,-3.657085,6.203058,1.252617,-3.535514,5.457669,2.27147,-3.627049,5.326306,1.80908,-3.539913,5.641561,1.904665,-3.920528,5.684347,1.98154,-3.900523,5.641561,1.904665,-3.920528,5.854421,1.425169,-3.610443,6.305907,1.309624,-4.214191,6.531991,0.5527955,-4.362352,5.595946,1.444945,-3.618444,5.177472,1.395959,-4.249125,4.874502,0.6796082,-4.413664,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
288,09182024053939822,5.800435,2.482093,-3.768455,5.786181,2.35823,-3.733258,5.751595,1.970113,-3.644659,5.693083,1.43073,-3.548628,5.786181,2.35823,-3.733258,5.786181,2.35823,-3.733258,5.693083,1.43073,-3.548628,5.693083,1.43073,-3.548628,6.105585,2.237717,-3.664509,6.230378,1.71684,-3.438839,6.192706,1.255148,-3.683382,6.194299,1.218177,-3.752187,6.192706,1.255148,-3.683382,5.467576,2.274744,-3.625025,5.327527,1.819588,-3.524603,5.640137,1.906639,-3.909549,5.713856,1.979488,-3.868734,5.640137,1.906639,-3.909549,5.821881,1.41967,-3.610203,6.253175,1.007459,-4.063039,6.258622,0.1768857,-4.147327,5.561694,1.451187,-3.614123,5.071252,1.150629,-4.080842,4.893762,0.3422155,-4.167887,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
289,09182024053940321,5.79899,2.463102,-3.754587,5.784897,2.341003,-3.723941,5.743207,1.959002,-3.644526,5.682707,1.425962,-3.551197,5.784897,2.341003,-3.723941,5.784897,2.341003,-3.723941,5.682707,1.425962,-3.551197,5.682707,1.425962,-3.551197,6.106215,2.231706,-3.676955,6.233259,1.705855,-3.464472,6.188125,1.257502,-3.697114,6.205374,1.243125,-3.743013,6.188125,1.257502,-3.697114,5.472097,2.276663,-3.622949,5.329936,1.826462,-3.510606,5.633534,1.902609,-3.904638,5.715645,1.970193,-3.862298,5.633534,1.902609,-3.904638,5.811878,1.413688,-3.615157,6.025361,0.9804438,-4.170751,5.707488,0.2015815,-3.847806,5.552341,1.447581,-3.614665,5.244037,1.082477,-4.16927,5.380081,0.2443379,-3.847185,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
290,09182024053940810,5.796905,2.464659,-3.743011,5.787575,2.339504,-3.71356,5.755103,1.956188,-3.63882,5.725826,1.424765,-3.554495,5.787575,2.339504,-3.71356,5.787575,2.339504,-3.71356,5.725826,1.424765,-3.554495,5.725826,1.424765,-3.554495,6.105542,2.234925,-3.677,6.232867,1.720577,-3.442563,6.218123,1.265996,-3.635186,6.250997,1.275505,-3.685929,6.218123,1.265996,-3.635186,5.471373,2.276638,-3.625524,5.326634,1.824481,-3.518104,5.621505,1.893755,-3.915988,5.711129,1.953618,-3.872765,5.621505,1.893755,-3.915988,5.852867,1.418378,-3.618629,5.929023,1.272501,-4.453999,5.604382,0.5182962,-4.932429,5.596375,1.440244,-3.61775,5.493207,1.309654,-4.452505,5.722518,0.5082253,-4.932834,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
291,09182024053941294,5.768831,2.463263,-3.734497,5.767046,2.338269,-3.70751,5.752795,1.954089,-3.63857,5.731281,1.421931,-3.56356,5.767046,2.338269,-3.70751,5.767046,2.338269,-3.70751,5.731281,1.421931,-3.56356,5.731281,1.421931,-3.56356,6.093308,2.249316,-3.658355,6.210623,1.751546,-3.391347,6.214588,1.279152,-3.517367,6.278522,1.259903,-3.643466,6.214588,1.279152,-3.517367,5.438477,2.260467,-3.662895,5.277125,1.800117,-3.592654,5.695223,1.893331,-3.91326,5.781143,1.970295,-3.84118,5.695223,1.893331,-3.91326,5.859867,1.418831,-3.621513,5.91766,1.018446,-4.270564,5.855504,0.005053401,-4.16666,5.598999,1.432941,-3.637249,5.601332,1.035556,-4.289645,5.585764,0.01964343,-4.182931,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,1,0
292,09182024053941810,5.740853,2.463181,-3.729091,5.743027,2.338485,-3.70345,5.745327,1.953075,-3.639366,5.738461,1.422169,-3.570518,5.743027,2.338485,-3.70345,5.743027,2.338485,-3.70345,5.738461,1.422169,-3.570518,5.738461,1.422169,-3.570518,6.076464,2.263599,-3.636304,6.1947,1.768242,-3.364677,6.238691,1.297236,-3.495888,6.297671,1.258876,-3.621296,6.238691,1.297236,-3.495888,5.420168,2.251889,-3.682911,5.255984,1.791409,-3.620804,5.712694,1.88431,-3.908919,5.803966,1.969451,-3.822751,5.712694,1.88431,-3.908919,5.869243,1.422375,-3.621656,6.065362,1.272989,-4.308982,5.868964,0.5734398,-4.252165,5.604156,1.430609,-3.649616,5.566678,1.288479,-4.36158,5.747819,0.5772027,-4.264943,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
293,09182024053942295,5.743055,2.468645,-3.737597,5.74158,2.342464,-3.708497,5.742523,1.95378,-3.64049,5.734175,1.420694,-3.571068,5.74158,2.342464,-3.708497,5.74158,2.342464,-3.708497,5.734175,1.420694,-3.571068,5.734175,1.420694,-3.571068,6.074533,2.264148,-3.629871,6.194013,1.769337,-3.35983,6.222501,1.29997,-3.525103,6.290999,1.257668,-3.626175,6.222501,1.29997,-3.525103,5.421785,2.251545,-3.674439,5.267707,1.794086,-3.593917,5.683001,1.876572,-3.889744,5.780849,1.944191,-3.814965,5.683001,1.876572,-3.889744,5.859909,1.420032,-3.621581,6.154923,1.156108,-4.339874,6.2349,0.2526969,-4.79992,5.603925,1.430534,-3.649416,5.479274,1.183828,-4.413343,5.491489,0.2831975,-4.880757,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,1,0
294,09182024053942783,5.749379,2.46442,-3.737807,5.744391,2.339703,-3.71037,5.737689,1.951517,-3.644836,5.718137,1.413685,-3.579367,5.744391,2.339703,-3.71037,5.744391,2.339703,-3.71037,5.718137,1.413685,-3.579367,5.718137,1.413685,-3.579367,6.078931,2.257852,-3.633396,6.200789,1.751794,-3.371598,6.229572,1.280406,-3.644675,6.239842,1.222782,-3.715212,6.229572,1.280406,-3.644675,5.43051,2.252151,-3.662369,5.27933,1.7933,-3.584229,5.691011,1.894319,-3.88925,5.801101,1.975734,-3.808541,5.691011,1.894319,-3.88925,5.842974,1.412609,-3.629293,6.245584,1.118922,-4.192453,6.057273,0.3403141,-3.671199,5.590204,1.425035,-3.6574,5.321504,1.164347,-4.295208,5.358179,0.3746793,-3.748936,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
295,09182024053943295,5.783173,2.455917,-3.73253,5.768755,2.332761,-3.704324,5.738505,1.948991,-3.640387,5.691465,1.418117,-3.55869,5.768755,2.332761,-3.704324,5.768755,2.332761,-3.704324,5.691465,1.418117,-3.55869,5.691465,1.418117,-3.55869,6.099543,2.223172,-3.693566,6.245703,1.713866,-3.486646,6.190711,1.265941,-3.714101,6.173425,1.207849,-3.783444,6.190711,1.265941,-3.714101,5.475056,2.276041,-3.598478,5.346558,1.826,-3.474941,5.755725,1.947915,-3.806236,5.864351,2.031827,-3.805895,5.755725,1.947915,-3.806236,5.822657,1.409668,-3.624598,6.200166,1.207616,-4.214255,6.205441,0.3690406,-4.679556,5.558668,1.439413,-3.614968,5.104808,1.331038,-4.174295,4.906816,0.5153657,-4.632181,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
296,09182024053943815,5.797038,2.455116,-3.74478,5.781084,2.330999,-3.711931,5.739719,1.946977,-3.637835,5.681123,1.414287,-3.545882,5.781084,2.330999,-3.711931,5.781084,2.330999,-3.711931,5.681123,1.414287,-3.545882,5.681123,1.414287,-3.545882,6.105644,2.193405,-3.750889,6.262187,1.698654,-3.568884,6.138379,1.251554,-3.755237,6.129894,1.193476,-3.824608,6.138379,1.251554,-3.755237,5.488485,2.282512,-3.590044,5.367378,1.842401,-3.43307,5.78674,1.97414,-3.758103,5.897128,2.060562,-3.832345,5.78674,1.97414,-3.758103,5.813161,1.402357,-3.619675,6.017733,0.9805476,-4.182977,5.664768,0.1459215,-3.799381,5.548408,1.43804,-3.596001,5.141648,1.098622,-4.10464,5.340691,0.189599,-3.770402,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
297,09182024053944317,5.802206,2.455163,-3.752731,5.787311,2.330479,-3.71843,5.746369,1.944558,-3.637645,5.696742,1.408098,-3.543372,5.787311,2.330479,-3.71843,5.787311,2.330479,-3.71843,5.696742,1.408098,-3.543372,5.696742,1.408098,-3.543372,6.106004,2.188241,-3.762762,6.257734,1.701293,-3.571937,6.143733,1.250436,-3.747567,6.14084,1.196613,-3.820155,6.143733,1.250436,-3.747567,5.487925,2.282612,-3.59769,5.360415,1.842183,-3.44226,5.790341,1.981962,-3.754613,5.900978,2.068742,-3.842856,5.790341,1.981962,-3.754613,5.825638,1.397261,-3.618405,6.040888,1.24285,-4.318841,5.842609,0.6333079,-4.831074,5.566658,1.429027,-3.59499,5.191317,1.347057,-4.242032,5.158396,0.7172325,-4.769215,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
298,09182024053944833,5.797695,2.453558,-3.758614,5.785075,2.3289,-3.724495,5.746415,1.942111,-3.642107,5.695813,1.406231,-3.554504,5.785075,2.3289,-3.724495,5.785075,2.3289,-3.724495,5.695813,1.406231,-3.554504,5.695813,1.406231,-3.554504,6.101807,2.191596,-3.759743,6.249857,1.710958,-3.547874,6.157409,1.252831,-3.714221,6.159496,1.203459,-3.801439,6.157409,1.252831,-3.714221,5.480987,2.28004,-3.603223,5.346805,1.832739,-3.464375,5.778923,1.97468,-3.771153,5.889583,2.061245,-3.845003,5.778923,1.97468,-3.771153,5.825862,1.39625,-3.626009,5.96709,0.9644949,-4.227819,5.809984,-0.06859231,-4.234515,5.564368,1.425955,-3.610844,5.263189,1.044454,-4.186996,5.202826,0.0003774166,-4.199303,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,1,0
