GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,Spatial Conflict,Temporal Conflict,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach
138,10182024020453439,-0.7576577,2.954316,-6.087631,-0.7479602,2.814754,-6.036005,-0.7242366,2.391208,-5.8819,-0.6915752,1.820936,-5.677489,-0.7479602,2.814754,-6.036005,-0.7479602,2.814754,-6.036005,-0.6915752,1.820936,-5.677489,-0.6915752,1.820936,-5.677489,-0.4021895,2.68454,-5.818693,-0.3005963,2.262411,-5.624038,-0.247855,1.825614,-5.492645,-0.2477626,1.703275,-5.472902,-0.247855,1.825614,-5.492645,-1.066174,2.636422,-5.913973,-1.147199,2.200684,-5.731454,-1.227584,1.736154,-5.625894,-1.235712,1.611665,-5.64437,-1.227584,1.736154,-5.625894,-0.5464604,1.828127,-5.717637,-0.2627757,1.252409,-6.028177,-0.04372984,0.4580325,-5.939165,-0.8357645,1.81923,-5.751636,-0.9391199,1.23161,-6.107661,-1.025241,0.4278486,-6.054513,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,146.3344669,145.2174282,170.2383662,170.2147213,-0.3057958,-0.3359797,1.692551171
139,10182024020453765,-0.7552986,2.900185,-5.937695,-0.7516043,2.772949,-5.886722,-0.7393287,2.379791,-5.74373,-0.716938,1.834237,-5.553757,-0.7516043,2.772949,-5.886722,-0.7516043,2.772949,-5.886722,-0.716938,1.834237,-5.553757,-0.716938,1.834237,-5.553757,-0.4070731,2.689304,-5.754055,-0.3073236,2.255561,-5.582764,-0.2489821,1.80624,-5.482773,-0.2374313,1.734509,-5.466904,-0.2489821,1.80624,-5.482773,-1.065901,2.637952,-5.86726,-1.155016,2.198972,-5.699311,-1.224641,1.723947,-5.627768,-1.237696,1.598351,-5.653666,-1.224641,1.723947,-5.627768,-0.5611365,1.845062,-5.591077,-0.2185938,1.317631,-5.863636,-0.0393241,0.561686,-5.798325,-0.8725333,1.828929,-5.628138,-1.051215,1.274495,-5.962729,-1.120771,0.5056587,-5.927032,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,145.8629386,145.288686,169.887736,167.5482949,-0.2021423,-0.2581696,1.625650346
140,10182024020454140,-0.7395748,2.919784,-5.94292,-0.7347227,2.78702,-5.887958,-0.7188883,2.381443,-5.738469,-0.6962324,1.827091,-5.548761,-0.7347227,2.78702,-5.887958,-0.7347227,2.78702,-5.887958,-0.6962324,1.827091,-5.548761,-0.6962324,1.827091,-5.548761,-0.4078104,2.6893,-5.732931,-0.3051434,2.252072,-5.56593,-0.2286645,1.81947,-5.463355,-0.22923,1.746709,-5.461335,-0.2286645,1.81947,-5.463355,-1.060369,2.638031,-5.849724,-1.156862,2.198147,-5.68698,-1.221437,1.717852,-5.627405,-1.233936,1.594273,-5.654395,-1.221437,1.717852,-5.627405,-0.5450494,1.840411,-5.579751,-0.1339495,1.489576,-6.082294,0.07691365,0.7611177,-6.100288,-0.845339,1.818861,-5.632974,-0.9811763,1.428775,-6.232454,-1.032832,0.6814772,-6.296978,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,128.8667307,128.0294951,172.1301346,166.3502251,-0.0027106,-0.0823511,1.651472749
141,10182024020454436,-0.7187492,2.890945,-5.898939,-0.7109038,2.769041,-5.875109,-0.6895091,2.389625,-5.797385,-0.6400265,1.839159,-5.727668,-0.7109038,2.769041,-5.875109,-0.7109038,2.769041,-5.875109,-0.6400265,1.839159,-5.727668,-0.6400265,1.839159,-5.727668,-0.3924775,2.688524,-5.733993,-0.2853293,2.253537,-5.561687,-0.1962899,1.824557,-5.44127,-0.2095878,1.76254,-5.450314,-0.1962899,1.824557,-5.44127,-1.045866,2.637869,-5.843339,-1.146605,2.199678,-5.676715,-1.216358,1.828545,-5.619076,-1.247917,1.765105,-5.611145,-1.216358,1.828545,-5.619076,-0.4984701,1.849911,-5.765354,-0.1249324,1.790854,-6.417841,0.2588218,1.466432,-7.059673,-0.7828023,1.833073,-5.805549,-0.9363911,1.742801,-6.532554,-1.063103,1.388149,-7.246548,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,161.0097424,160.7823306,173.9861781,168.1337726,0.7026037,0.6243207,1.718495322
142,10182024020454771,-0.7079744,2.873686,-5.875349,-0.697952,2.752682,-5.86162,-0.6656396,2.374766,-5.832751,-0.6142347,1.844442,-5.835047,-0.697952,2.752682,-5.86162,-0.697952,2.752682,-5.86162,-0.6142347,1.844442,-5.835047,-0.6142347,1.844442,-5.835047,-0.3670929,2.687013,-5.745649,-0.2581828,2.257334,-5.562843,-0.1883384,1.834278,-5.439744,-0.1842985,1.793432,-5.431272,-0.1883384,1.834278,-5.439744,-1.016518,2.632795,-5.861604,-1.127161,2.199826,-5.68321,-1.218892,1.859696,-5.620818,-1.248272,1.807317,-5.600722,-1.218892,1.859696,-5.620818,-0.4750098,1.857499,-5.865647,-0.04729593,1.835434,-6.48169,0.3469361,1.498826,-6.919783,-0.7551647,1.83597,-5.919028,-0.8953307,1.770265,-6.643277,-1.034196,1.39269,-7.182946,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,151.1271855,150.7907544,172.1383806,168.2590919,0.7349977,0.6288617,1.578000659
143,10182024020455100,-0.706912,2.922906,-6.022795,-0.6925578,2.789341,-5.988201,-0.6502064,2.377472,-5.892808,-0.5985409,1.843454,-5.86694,-0.6925578,2.789341,-5.988201,-0.6925578,2.789341,-5.988201,-0.5985409,1.843454,-5.86694,-0.5985409,1.843454,-5.86694,-0.3484638,2.683447,-5.764417,-0.2427394,2.259748,-5.565992,-0.1824191,1.844235,-5.440576,-0.1728793,1.80383,-5.421019,-0.1824191,1.844235,-5.440576,-1.003884,2.621206,-5.905222,-1.114091,2.195475,-5.710073,-1.217142,1.777384,-5.621723,-1.235049,1.645681,-5.633348,-1.217142,1.777384,-5.621723,-0.4606169,1.857362,-5.896316,-0.01498973,1.526677,-6.352206,0.2983794,0.7227418,-6.312206,-0.7383205,1.834063,-5.951855,-0.8790494,1.454184,-6.525012,-1.01534,0.6125218,-6.574941,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,128.6285007,127.8139359,170.5206823,167.6489405,-0.0410865,-0.1513065,1.723652167
144,10182024020455453,-0.7143754,2.95518,-6.116529,-0.6984569,2.816468,-6.07298,-0.6529329,2.389934,-5.954571,-0.6060705,1.827448,-5.846354,-0.6984569,2.816468,-6.07298,-0.6984569,2.816468,-6.07298,-0.6060705,1.827448,-5.846354,-0.6060705,1.827448,-5.846354,-0.3514859,2.67734,-5.807319,-0.2397671,2.263266,-5.5918,-0.1796957,1.853319,-5.448895,-0.1670864,1.812998,-5.421306,-0.1796957,1.853319,-5.448895,-1.006392,2.611516,-5.952207,-1.111459,2.192963,-5.741596,-1.207279,1.819617,-5.63785,-1.238998,1.758536,-5.629938,-1.207279,1.819617,-5.63785,-0.4670462,1.841104,-5.8805,0.105612,1.529316,-6.192315,0.5962995,0.9139611,-6.145511,-0.7467676,1.819053,-5.925848,-1.10096,1.434199,-6.387921,-1.438439,0.7535579,-6.475378,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,143.5318103,142.2308673,170.1375961,169.0464254,0.1501328,-0.0102704,1.654996082
145,10182024020455753,-0.7184878,2.958853,-6.133488,-0.7046885,2.820231,-6.088264,-0.6661397,2.393804,-5.964375,-0.6314335,1.822351,-5.821314,-0.7046885,2.820231,-6.088264,-0.7046885,2.820231,-6.088264,-0.6314335,1.822351,-5.821314,-0.6314335,1.822351,-5.821314,-0.3577599,2.676722,-5.821091,-0.2393327,2.264115,-5.608739,-0.1868064,1.853479,-5.466569,-0.1760102,1.814811,-5.441684,-0.1868064,1.853479,-5.466569,-1.004968,2.61129,-5.959924,-1.108892,2.192843,-5.74922,-1.211157,1.858241,-5.645347,-1.248736,1.868678,-5.639109,-1.211157,1.858241,-5.645347,-0.4897669,1.833235,-5.860498,0.114075,1.636118,-6.205896,0.7326269,1.194661,-6.490421,-0.7745135,1.81765,-5.895242,-1.231064,1.562494,-6.370026,-1.686053,1.062279,-6.78554,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,162.2582933,161.8230615,169.092393,170.0773025,0.4308327,0.2984507,1.681869761
146,10182024020456110,-0.7075609,2.881307,-5.986714,-0.7027178,2.7553,-5.957223,-0.6846036,2.372774,-5.895229,-0.6527915,1.822812,-5.791125,-0.7027178,2.7553,-5.957223,-0.7027178,2.7553,-5.957223,-0.6527915,1.822812,-5.791125,-0.6527915,1.822812,-5.791125,-0.3587409,2.674732,-5.833007,-0.2369541,2.263324,-5.622075,-0.1889354,1.850668,-5.477107,-0.1917791,1.811105,-5.466225,-0.1889354,1.850668,-5.477107,-1.000278,2.622788,-5.931126,-1.103458,2.19807,-5.736496,-1.217907,1.879447,-5.643343,-1.253064,1.92409,-5.640032,-1.217907,1.879447,-5.643343,-0.5078602,1.827318,-5.839265,0.002507865,1.639663,-6.305019,0.3561832,1.123058,-6.67085,-0.7985579,1.825874,-5.855412,-1.235017,1.633518,-6.37376,-1.486302,1.113909,-6.773194,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,149.6103462,147.4295169,168.5705777,169.6449798,0.3592297,0.3500807,1.593876435
147,10182024020456399,-0.6945781,2.899666,-5.981712,-0.6899965,2.772464,-5.950613,-0.6814047,2.372057,-5.870946,-0.6559933,1.825332,-5.768528,-0.6899965,2.772464,-5.950613,-0.6899965,2.772464,-5.950613,-0.6559933,1.825332,-5.768528,-0.6559933,1.825332,-5.768528,-0.3583008,2.67359,-5.839824,-0.2339344,2.262291,-5.63101,-0.1920218,1.845664,-5.485088,-0.190017,1.805663,-5.465304,-0.1920218,1.845664,-5.485088,-0.9935464,2.630488,-5.897642,-1.09619,2.202268,-5.710979,-1.222612,1.890199,-5.631944,-1.285742,1.873803,-5.592089,-1.222612,1.890199,-5.631944,-0.5103096,1.828383,-5.821815,-0.1921425,1.756373,-6.437932,0.1059489,1.371844,-7.081762,-0.8018997,1.829051,-5.828803,-1.093601,1.758439,-6.459535,-1.335234,1.375146,-7.1163,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,157.3509799,156.6780278,167.7767618,167.2919124,0.6080157,0.6113177,1.659294978
148,10182024020456749,-0.6769463,2.856948,-5.911347,-0.6708354,2.736019,-5.893473,-0.6525971,2.361264,-5.847781,-0.6071034,1.836822,-5.785695,-0.6708354,2.736019,-5.893473,-0.6708354,2.736019,-5.893473,-0.6071034,1.836822,-5.785695,-0.6071034,1.836822,-5.785695,-0.3486601,2.676115,-5.843823,-0.222732,2.263575,-5.638828,-0.183683,1.83986,-5.485482,-0.1768231,1.806115,-5.455419,-0.183683,1.83986,-5.485482,-0.9855258,2.632088,-5.873371,-1.087554,2.203801,-5.687932,-1.226216,1.895599,-5.618181,-1.295835,1.851076,-5.570108,-1.226216,1.895599,-5.618181,-0.4638618,1.848692,-5.840341,-0.2409559,1.934931,-6.52626,0.07186311,1.801024,-7.263967,-0.7509143,1.829982,-5.84601,-0.9610578,1.887996,-6.540483,-1.221492,1.716725,-7.289512,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,162.9570301,163.0810393,167.8342267,164.7896851,1.0371957,0.9528967,1.695281223
149,10182024020457062,-0.6703389,2.845213,-5.891228,-0.6629624,2.725344,-5.875534,-0.6362978,2.355512,-5.840378,-0.5845419,1.840651,-5.806853,-0.6629624,2.725344,-5.875534,-0.6629624,2.725344,-5.875534,-0.5845419,1.840651,-5.806853,-0.5845419,1.840651,-5.806853,-0.334974,2.682083,-5.838671,-0.2103485,2.267819,-5.636311,-0.174368,1.840843,-5.485474,-0.1643194,1.814912,-5.449944,-0.174368,1.840843,-5.485474,-0.9802272,2.627284,-5.870657,-1.081172,2.196283,-5.688446,-1.208614,1.830048,-5.624185,-1.237791,1.73911,-5.610078,-1.208614,1.830048,-5.624185,-0.443451,1.85698,-5.858599,-0.1047373,1.572618,-6.430506,0.3007936,0.9013838,-6.684177,-0.7271731,1.828521,-5.870696,-0.9457846,1.488256,-6.466365,-1.183288,0.7525213,-6.747453,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,142.5887906,142.4690234,167.5952142,165.8141075,0.1375555,-0.011307,1.699365055
150,10182024020457426,-0.7152082,2.834749,-6.007216,-0.7006128,2.710916,-5.974035,-0.6557875,2.33403,-5.893778,-0.5939879,1.82225,-5.825421,-0.7006128,2.710916,-5.974035,-0.7006128,2.710916,-5.974035,-0.5939879,1.82225,-5.825421,-0.5939879,1.82225,-5.825421,-0.3687559,2.66624,-5.912575,-0.2404531,2.261683,-5.68889,-0.168013,1.842166,-5.483804,-0.158933,1.800175,-5.448585,-0.168013,1.842166,-5.483804,-1.013767,2.605563,-5.948226,-1.096569,2.184968,-5.732038,-1.20889,1.75242,-5.627867,-1.227342,1.61959,-5.638655,-1.20889,1.75242,-5.627867,-0.4531083,1.839513,-5.873197,-0.04497063,1.254808,-6.096209,0.2032769,0.5537759,-5.703078,-0.7362865,1.810103,-5.892462,-0.9449326,1.161339,-6.157434,-1.056309,0.4229578,-5.788768,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,132.3699256,131.6387962,172.736593,165.987286,-0.2100524,-0.3408705,1.738084499
151,10182024020457743,-0.7869151,2.839307,-6.195106,-0.7741475,2.713128,-6.151441,-0.7338849,2.326171,-6.035952,-0.6779401,1.800523,-5.903729,-0.7741475,2.713128,-6.151441,-0.7741475,2.713128,-6.151441,-0.6779401,1.800523,-5.903729,-0.6779401,1.800523,-5.903729,-0.4591806,2.652874,-6.127403,-0.3197779,2.253888,-5.90926,-0.2203373,1.842815,-5.661644,-0.2391883,1.789208,-5.65622,-0.2203373,1.842815,-5.661644,-1.082279,2.613034,-6.086759,-1.141552,2.202128,-5.852062,-1.205697,1.762285,-5.671675,-1.232485,1.619137,-5.660263,-1.205697,1.762285,-5.671675,-0.5401365,1.81646,-5.96021,-0.2378467,1.169567,-6.004517,-0.05165231,0.5140307,-5.622511,-0.8148174,1.790749,-5.961614,-0.9754035,1.100529,-6.008285,-1.020529,0.42334,-5.62746,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,146.012795,145.7557096,174.1808028,172.6077874,-0.2497976,-0.3404883,1.646423361
152,10182024020458081,-0.7905821,2.902278,-6.340734,-0.7829426,2.774838,-6.286295,-0.758344,2.38185,-6.137915,-0.7239251,1.845186,-5.959562,-0.7829426,2.774838,-6.286295,-0.7829426,2.774838,-6.286295,-0.7239251,1.845186,-5.959562,-0.7239251,1.845186,-5.959562,-0.463284,2.693767,-6.257189,-0.3350356,2.296751,-6.01927,-0.2804565,1.874256,-5.786369,-0.2925174,1.829334,-5.781003,-0.2804565,1.874256,-5.786369,-1.099689,2.687735,-6.23888,-1.167394,2.248824,-6.089213,-1.245578,1.771657,-6.061915,-1.271331,1.644118,-6.084868,-1.245578,1.771657,-6.061915,-0.5844012,1.85433,-6.015529,-0.3925421,1.216811,-5.948289,-0.2687571,0.5351739,-5.639289,-0.8615109,1.84076,-6.017759,-0.9717702,1.188448,-5.95295,-1.008059,0.4989715,-5.645238,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,160.7036283,160.5167982,170.7426083,164.5979628,-0.2286544,-0.2648568,1.578331047
153,10182024020458397,-0.5956855,2.950007,-6.44324,-0.5902532,2.821745,-6.393075,-0.5732979,2.426091,-6.256443,-0.5489492,1.884015,-6.090731,-0.5902532,2.821745,-6.393075,-0.5902532,2.821745,-6.393075,-0.5489492,1.884015,-6.090731,-0.5489492,1.884015,-6.090731,-0.254248,2.734863,-6.326361,-0.1714033,2.33142,-6.084237,-0.09665185,1.929716,-5.838908,-0.1454208,1.8612,-5.853353,-0.09665185,1.929716,-5.838908,-0.9037933,2.706788,-6.409621,-1.036518,2.240735,-6.327545,-1.099946,1.755685,-6.41608,-1.089472,1.643685,-6.473861,-1.099946,1.755685,-6.41608,-0.4189604,1.891349,-6.135936,-0.1835752,1.290589,-5.957082,-0.01489782,0.6141176,-5.621549,-0.6835115,1.880586,-6.159298,-0.8468618,1.263604,-6.015657,-0.9723886,0.5751634,-5.706106,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,167.6749088,168.0372802,178.9433719,158.4243102,-0.1497107,-0.1886649,1.581101232
154,10182024020458719,-0.3787185,2.966081,-6.530472,-0.3771198,2.835952,-6.48583,-0.3731351,2.434319,-6.365376,-0.3680029,1.883466,-6.220518,-0.3771198,2.835952,-6.48583,-0.3771198,2.835952,-6.48583,-0.3680029,1.883466,-6.220518,-0.3680029,1.883466,-6.220518,-0.03032351,2.746229,-6.405447,0.0563162,2.330557,-6.183547,0.1115588,1.89526,-6.120922,0.1087457,1.765299,-6.11857,0.1115588,1.89526,-6.120922,-0.6873395,2.708629,-6.50874,-0.8151907,2.248062,-6.405591,-0.9041336,1.772505,-6.469506,-0.9095071,1.641173,-6.479329,-0.9041336,1.772505,-6.469506,-0.2387263,1.886421,-6.263694,0.005074322,1.260904,-6.226709,0.1564576,0.605567,-5.882715,-0.5073063,1.884692,-6.291138,-0.690339,1.256428,-6.297768,-0.8589153,0.5990329,-5.986467,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,154.7873328,154.7144672,160.0627651,159.6982592,-0.1582613,-0.1647954,1.564152674
155,10182024020459071,-0.4982202,2.937177,-6.629747,-0.4951786,2.804967,-6.592073,-0.4868956,2.396633,-6.492681,-0.4775015,1.836017,-6.376265,-0.4951786,2.804967,-6.592073,-0.4951786,2.804967,-6.592073,-0.4775015,1.836017,-6.376265,-0.4775015,1.836017,-6.376265,-0.1539406,2.70455,-6.503213,-0.06373966,2.260419,-6.335279,-0.01883072,1.76853,-6.340263,-0.0312885,1.632305,-6.363519,-0.01883072,1.76853,-6.340263,-0.8093253,2.677888,-6.613108,-0.9454594,2.227263,-6.488502,-1.06902,1.76018,-6.441776,-1.109118,1.621066,-6.442894,-1.06902,1.76018,-6.441776,-0.346996,1.839546,-6.41191,-0.1645858,1.205286,-6.340401,-0.07042712,0.5064832,-6.080582,-0.6127882,1.838731,-6.454102,-0.7273836,1.20356,-6.429739,-0.8277879,0.5041614,-6.200805,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,163.7751376,164.080438,158.2086204,170.4937177,-0.2573451,-0.2596669,1.550627036
156,10182024020459387,-0.7568855,2.92974,-6.712551,-0.748674,2.798137,-6.674892,-0.7231758,2.391259,-6.575584,-0.6884123,1.832071,-6.459517,-0.748674,2.798137,-6.674892,-0.748674,2.798137,-6.674892,-0.6884123,1.832071,-6.459517,-0.6884123,1.832071,-6.459517,-0.4241356,2.700585,-6.59449,-0.3303984,2.246879,-6.445505,-0.2801911,1.772287,-6.472346,-0.2949043,1.647791,-6.5099,-0.2801911,1.772287,-6.472346,-1.073379,2.66821,-6.696073,-1.205921,2.205924,-6.608186,-1.284495,1.725103,-6.639264,-1.294429,1.59258,-6.673652,-1.284495,1.725103,-6.639264,-0.55429,1.844123,-6.497518,-0.3880872,1.212519,-6.408369,-0.3366363,0.5076349,-6.157176,-0.8208128,1.826244,-6.535771,-0.8774693,1.17969,-6.478609,-0.8692687,0.471905,-6.233624,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,164.3772744,164.8933869,158.2332218,164.4784143,-0.2561934,-0.2919233,1.553473355
157,10182024020459731,-0.8056259,2.949467,-6.653974,-0.7992356,2.817675,-6.616056,-0.7787825,2.410554,-6.515409,-0.7498984,1.85166,-6.395876,-0.7992356,2.817675,-6.616056,-0.7992356,2.817675,-6.616056,-0.7498984,1.85166,-6.395876,-0.7498984,1.85166,-6.395876,-0.4695723,2.730516,-6.51776,-0.36842,2.285856,-6.351848,-0.3115598,1.805591,-6.324658,-0.3023826,1.665429,-6.317183,-0.3115598,1.805591,-6.324658,-1.123537,2.688577,-6.644128,-1.244808,2.223016,-6.559069,-1.29728,1.740111,-6.605274,-1.292069,1.60171,-6.603479,-1.29728,1.740111,-6.605274,-0.6150612,1.862569,-6.429471,-0.4657196,1.224436,-6.343925,-0.4409293,0.502288,-6.126347,-0.881785,1.845682,-6.476058,-0.9251884,1.195347,-6.424178,-0.8968785,0.4734213,-6.205985,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,165.6258182,166.3798418,162.2126797,162.4212718,-0.2615403,-0.290407,1.563016178
158,10182024020500061,-0.6707311,2.976597,-6.412367,-0.6728486,2.846289,-6.373178,-0.6782641,2.444014,-6.268643,-0.6830394,1.891896,-6.142675,-0.6728486,2.846289,-6.373178,-0.6728486,2.846289,-6.373178,-0.6830394,1.891896,-6.142675,-0.6830394,1.891896,-6.142675,-0.3441289,2.768466,-6.263297,-0.2517319,2.372116,-6.001102,-0.1848493,1.930477,-5.810508,-0.1751422,1.804051,-5.734488,-0.1848493,1.930477,-5.810508,-0.9864005,2.738019,-6.393203,-1.11806,2.289533,-6.262935,-1.188313,1.809003,-6.245424,-1.202353,1.66376,-6.223311,-1.188313,1.809003,-6.245424,-0.5510509,1.891198,-6.171407,-0.3546481,1.26802,-6.363565,-0.2887318,0.4615099,-6.30232,-0.8145952,1.89661,-6.22806,-0.8544484,1.278284,-6.471005,-0.8808728,0.473671,-6.42961,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,155.7126071,155.5824791,169.5317183,164.337387,-0.3023184,-0.2901573,1.62855272
