GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_2_b,Temporal_2_b,Spatial_2,Temporal_2,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach,Spatial_1,Temporal_1
114,12182024021038360,-0.8176293,2.91927,-6.538288,-0.8145338,2.796272,-6.495131,-0.8058507,2.413885,-6.37956,-0.795845,1.885121,-6.241844,-0.8145338,2.796272,-6.495131,-0.8145338,2.796272,-6.495131,-0.795845,1.885121,-6.241844,-0.795845,1.885121,-6.241844,-0.4640843,2.683951,-6.518961,-0.3283166,2.189883,-6.371116,-0.3131205,1.687853,-6.410496,-0.3532606,1.534841,-6.427342,-0.3131205,1.687853,-6.410496,-1.158904,2.692597,-6.516443,-1.27665,2.190517,-6.374494,-1.247427,1.748208,-6.412013,-1.209807,1.584615,-6.39814,-1.247427,1.748208,-6.412013,-0.6580954,1.881799,-6.306308,-0.5631633,1.15346,-6.071877,-0.5305518,0.4565251,-5.700298,-0.9387694,1.879953,-6.300681,-1.001504,1.150576,-6.063088,-0.999441,0.4534404,-5.690897,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,1,0,0,1,168.7791278,168.8577703,155.396512,153.6957253,-0.3073032,-0.3103879,1.714578965,0,1
115,12182024021038675,-0.8872303,2.91793,-6.546803,-0.8843937,2.795334,-6.501091,-0.8764123,2.41411,-6.377426,-0.8669047,1.887373,-6.227625,-0.8843937,2.795334,-6.501091,-0.8843937,2.795334,-6.501091,-0.8669047,1.887373,-6.227625,-0.8669047,1.887373,-6.227625,-0.5338733,2.685351,-6.510291,-0.4079081,2.192974,-6.353416,-0.3769003,1.682588,-6.403413,-0.4120754,1.529885,-6.420859,-0.3769003,1.682588,-6.403413,-1.232311,2.685653,-6.530119,-1.36048,2.18542,-6.387661,-1.307808,1.742594,-6.407881,-1.29006,1.579903,-6.383726,-1.307808,1.742594,-6.407881,-0.7306421,1.885118,-6.287989,-0.6571619,1.16189,-6.062912,-0.6824989,0.4574662,-5.688528,-1.005692,1.881273,-6.290313,-1.049764,1.156402,-6.066229,-1.001372,0.4530091,-5.691222,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,1,1,167.0214528,167.1712521,154.851038,152.3823082,-0.3063621,-0.3108192,1.7109886,0,1
116,12182024021039025,-0.8839266,2.914328,-6.555124,-0.8819879,2.791824,-6.508924,-0.8764163,2.410852,-6.383647,-0.8690683,1.884503,-6.231508,-0.8819879,2.791824,-6.508924,-0.8819879,2.791824,-6.508924,-0.8690683,1.884503,-6.231508,-0.8690683,1.884503,-6.231508,-0.5281252,2.680461,-6.515895,-0.3992316,2.186012,-6.362602,-0.3810648,1.680674,-6.405754,-0.3912676,1.526624,-6.436592,-0.3810648,1.680674,-6.405754,-1.227951,2.681307,-6.541792,-1.374222,2.184105,-6.402347,-1.331907,1.731895,-6.407162,-1.300768,1.567481,-6.391269,-1.331907,1.731895,-6.407162,-0.732558,1.881787,-6.291359,-0.6485547,1.162122,-6.079251,-0.6952345,0.4555144,-5.688609,-1.008807,1.878937,-6.294655,-1.068154,1.157794,-6.084257,-1.005519,0.4523144,-5.69231,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,1,1,164.1840896,164.3969538,155.1096132,153.4027249,-0.3083139,-0.3115139,1.716467861,0,1
117,12182024021039352,-0.7465042,2.892465,-6.570719,-0.7439802,2.770076,-6.524681,-0.7373673,2.389552,-6.400002,-0.7294679,1.863973,-6.248893,-0.7439802,2.770076,-6.524681,-0.7439802,2.770076,-6.524681,-0.7294679,1.863973,-6.248893,-0.7294679,1.863973,-6.248893,-0.3932382,2.652021,-6.563764,-0.2397912,2.152783,-6.443967,-0.2481628,1.661842,-6.486181,-0.2676017,1.512291,-6.518028,-0.2481628,1.661842,-6.486181,-1.094972,2.664678,-6.534286,-1.175794,2.15796,-6.385505,-1.127566,1.736645,-6.426366,-1.067159,1.569801,-6.426792,-1.127566,1.736645,-6.426366,-0.5969723,1.860486,-6.317539,-0.4137849,1.116913,-6.201075,-0.3849182,0.4167199,-5.768262,-0.8709627,1.859902,-6.303207,-1.038281,1.115582,-6.168411,-1.022112,0.4153613,-5.734934,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,1,1,154.5981109,154.6990997,154.7023836,153.3956571,-0.3471084,-0.348467,1.750021751,0,1
118,12182024021039682,-0.7256069,2.754372,-6.564571,-0.7224464,2.63716,-6.511384,-0.7141443,2.27114,-6.366779,-0.7047954,1.761776,-6.189701,-0.7224464,2.63716,-6.511384,-0.7224464,2.63716,-6.511384,-0.7047954,1.761776,-6.189701,-0.7047954,1.761776,-6.189701,-0.3747406,2.51122,-6.544412,-0.2345416,2.012209,-6.418705,-0.270233,1.559928,-6.500362,-0.3291057,1.411128,-6.532374,-0.270233,1.559928,-6.500362,-1.080409,2.540815,-6.508218,-1.18367,2.063685,-6.361315,-1.105915,1.681994,-6.409008,-1.063521,1.567983,-6.401761,-1.105915,1.681994,-6.409008,-0.57312,1.762531,-6.258649,-0.3456916,1.0774,-6.269323,-0.322866,0.3827329,-5.812331,-0.8451663,1.758052,-6.244513,-1.066801,1.065529,-6.231854,-1.043899,0.370863,-5.774866,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,1,1,142.4690988,142.790315,148.853982,146.6294493,-0.3810954,-0.3929653,1.709792904,0,1
119,12182024021040024,-0.7465921,2.52822,-6.552503,-0.7451886,2.414835,-6.489304,-0.7422848,2.062637,-6.313948,-0.7400144,1.576564,-6.091948,-0.7451886,2.414835,-6.489304,-0.7451886,2.414835,-6.489304,-0.7400144,1.576564,-6.091948,-0.7400144,1.576564,-6.091948,-0.4001411,2.307465,-6.49674,-0.2648972,1.833642,-6.349906,-0.3756024,1.452397,-6.464027,-0.4639604,1.334245,-6.521891,-0.3756024,1.452397,-6.464027,-1.100236,2.324421,-6.49815,-1.211569,1.851005,-6.347273,-1.09278,1.476251,-6.398379,-1.059794,1.388607,-6.383813,-1.09278,1.476251,-6.398379,-0.6059988,1.577946,-6.152801,-0.3437911,0.9774922,-6.278771,-0.4085624,0.3370641,-5.805457,-0.88098,1.578615,-6.154821,-1.127507,0.9793988,-6.28453,-1.057982,0.338644,-5.810228,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,1,0,0,125.2858939,125.2632606,134.5196284,140.8199495,-0.4267642,-0.4251843,1.615394204,0,0
120,12182024021040371,-0.7653231,2.444284,-6.545617,-0.7602134,2.332817,-6.474016,-0.7514269,1.984704,-6.274071,-0.7407836,1.507189,-6.010661,-0.7602134,2.332817,-6.474016,-0.7602134,2.332817,-6.474016,-0.7407836,1.507189,-6.010661,-0.7407836,1.507189,-6.010661,-0.4157513,2.245266,-6.481354,-0.2715439,1.776458,-6.335672,-0.4361423,1.47407,-6.54935,-0.5476813,1.42322,-6.676139,-0.4361423,1.47407,-6.54935,-1.105148,2.250411,-6.491932,-1.211372,1.782202,-6.350127,-1.01001,1.387804,-6.343848,-0.9805183,1.267478,-6.333043,-1.01001,1.387804,-6.343848,-0.6061904,1.510991,-6.076744,-0.2872859,1.021237,-6.385533,-0.3141691,0.2984351,-5.967614,-0.8825125,1.508155,-6.067374,-1.211563,1.011752,-6.354192,-1.151362,0.2898431,-5.939226,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,1,0,0,113.0705311,113.4407468,114.7794597,137.7692607,-0.4653932,-0.4739852,1.648532564,0,0
121,12182024021040660,-0.7769508,2.409572,-6.543602,-0.7707376,2.298437,-6.468651,-0.7576172,1.952394,-6.259441,-0.7427948,1.480276,-5.98914,-0.7707376,2.298437,-6.468651,-0.7707376,2.298437,-6.468651,-0.7427948,1.480276,-5.98914,-0.7427948,1.480276,-5.98914,-0.4267009,2.217629,-6.479732,-0.2703744,1.764485,-6.356835,-0.4496348,1.485785,-6.665815,-0.5736626,1.461484,-6.797301,-0.4496348,1.485785,-6.665815,-1.109557,2.22418,-6.489779,-1.210616,1.746281,-6.349334,-0.9884568,1.298346,-6.347934,-0.9549948,1.189443,-6.315759,-0.9884568,1.298346,-6.347934,-0.6093612,1.483075,-6.057817,-0.3028945,1.00741,-6.413179,-0.317781,0.2703687,-6.000237,-0.8833573,1.483175,-6.043708,-1.223437,1.007746,-6.365777,-1.163421,0.2706771,-5.956691,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,1,1,0,110.6686005,110.5795615,105.6005054,139.0065228,-0.4934596,-0.4931512,1.663322883,0,0
122,12182024021041011,-0.7820517,2.396072,-6.540516,-0.7759662,2.284734,-6.464653,-0.7616888,1.939758,-6.25274,-0.7452755,1.469952,-5.983746,-0.7759662,2.284734,-6.464653,-0.7759662,2.284734,-6.464653,-0.7452755,1.469952,-5.983746,-0.7452755,1.469952,-5.983746,-0.4332439,2.203539,-6.479844,-0.2716944,1.755961,-6.362413,-0.4337676,1.481481,-6.641888,-0.5735391,1.450244,-6.812957,-0.4337676,1.481481,-6.641888,-1.111166,2.205478,-6.487516,-1.211065,1.73366,-6.347238,-0.982846,1.259638,-6.34808,-0.9902971,1.184576,-6.311857,-0.982846,1.259638,-6.34808,-0.6120916,1.472405,-6.053898,-0.3225666,0.9971215,-6.421989,-0.331744,0.2568644,-6.00502,-0.885463,1.473386,-6.036765,-1.221834,1.000351,-6.365628,-1.162086,0.2598461,-5.952978,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,1,1,0,110.1927264,110.0621003,107.8967736,139.4346786,-0.5069639,-0.5039822,1.667454001,0,0
123,12182024021041348,-0.8160101,2.814003,-6.792396,-0.8102497,2.702742,-6.716222,-0.7958038,2.359152,-6.503254,-0.7790141,1.891229,-6.235896,-0.8102497,2.702742,-6.716222,-0.8102497,2.702742,-6.716222,-0.7790141,1.891229,-6.235896,-0.7790141,1.891229,-6.235896,-0.4687199,2.621178,-6.734689,-0.306971,2.174891,-6.615792,-0.4926016,1.865944,-6.907118,-0.5967308,1.847633,-7.048635,-0.4926016,1.865944,-6.907118,-1.143687,2.620471,-6.739241,-1.246248,2.157826,-6.597619,-1.019204,1.672606,-6.602504,-1.006939,1.585512,-6.556938,-1.019204,1.672606,-6.602504,-0.6452303,1.893276,-6.306374,-0.3669282,1.413913,-6.675833,-0.3743697,0.6745323,-6.255348,-0.9197152,1.895254,-6.288556,-1.249179,1.420272,-6.618564,-1.189242,0.6804054,-6.202454,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,1,1,110.3458636,110.0675672,108.8345578,139.176237,-0.089296,-0.0834229,1.667980823,0,1
124,12182024021041678,-0.818095,2.81838,-6.802899,-0.8127244,2.705091,-6.723182,-0.7983413,2.358342,-6.503681,-0.7812073,1.889444,-6.234976,-0.8127244,2.705091,-6.723182,-0.8127244,2.705091,-6.723182,-0.7812073,1.889444,-6.234976,-0.7812073,1.889444,-6.234976,-0.4720434,2.615867,-6.734877,-0.3126433,2.169157,-6.611109,-0.4795519,1.87203,-6.879823,-0.587806,1.834213,-7.022133,-0.4795519,1.87203,-6.879823,-1.14525,2.614051,-6.736457,-1.251364,2.157732,-6.593554,-1.025646,1.673103,-6.600325,-0.9815444,1.563883,-6.550279,-1.025646,1.673103,-6.600325,-0.6466632,1.891463,-6.305266,-0.3721972,1.408139,-6.670126,-0.379487,0.6709031,-6.246917,-0.9226302,1.893601,-6.287878,-1.245996,1.414909,-6.61507,-1.185017,0.6771438,-6.196162,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,1,1,110.7133386,110.3501367,110.0305339,138.5300015,-0.0929252,-0.0866845,1.666788653,0,1
125,12182024021041971,-0.8287145,2.948429,-6.843626,-0.8249458,2.838438,-6.765255,-0.8143733,2.498951,-6.546076,-0.8020653,2.037331,-6.283787,-0.8249458,2.838438,-6.765255,-0.8249458,2.838438,-6.765255,-0.8020653,2.037331,-6.283787,-0.8020653,2.037331,-6.283787,-0.4854349,2.74703,-6.771403,-0.3315475,2.319772,-6.612575,-0.4759553,2.002721,-6.823453,-0.5996688,1.961912,-6.95802,-0.4759553,2.002721,-6.823453,-1.161961,2.73516,-6.758286,-1.262752,2.292505,-6.603948,-1.077313,1.896668,-6.583137,-1.003974,1.716369,-6.566947,-1.077313,1.896668,-6.583137,-0.6622881,2.033465,-6.351859,-0.4399618,1.454583,-6.575353,-0.4597184,0.7209148,-6.175159,-0.9481232,2.041637,-6.338624,-1.204047,1.476428,-6.539974,-1.147349,0.7405741,-6.143321,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,1,1,126.9039546,126.0366306,114.018435,139.5751603,-0.0429135,-0.0232542,1.650624295,0,1
126,12182024021042337,-0.8468028,3.109172,-6.868854,-0.8442111,3.005409,-6.788936,-0.8366856,2.685178,-6.560939,-0.8262775,2.248839,-6.266815,-0.8442111,3.005409,-6.788936,-0.8442111,3.005409,-6.788936,-0.8262775,2.248839,-6.266815,-0.8262775,2.248839,-6.266815,-0.5049646,2.909622,-6.79828,-0.3265939,2.520224,-6.590199,-0.4606412,2.175113,-6.738424,-0.5704848,2.091714,-6.841891,-0.4606412,2.175113,-6.738424,-1.186963,2.907097,-6.78626,-1.314335,2.456047,-6.590693,-1.268651,2.077747,-6.546146,-1.237227,1.930837,-6.527971,-1.268651,2.077747,-6.546146,-0.684164,2.241149,-6.328498,-0.5298364,1.540221,-6.332046,-0.5248913,0.8045236,-6.038681,-0.9739407,2.250523,-6.328648,-1.116956,1.559214,-6.33235,-1.097214,0.8230373,-6.038978,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,0,0,1,1,155.0435737,154.4768279,114.7930326,152.9520694,0.0406953,0.059209,1.664885569,1,1
127,12182024021042655,-0.8071398,3.218832,-6.671226,-0.8059626,3.109915,-6.604939,-0.8038996,2.774844,-6.416533,-0.8032352,2.324375,-6.164795,-0.8059626,3.109915,-6.604939,-0.8059626,3.109915,-6.604939,-0.8032352,2.324375,-6.164795,-0.8032352,2.324375,-6.164795,-0.4582663,3.026395,-6.588696,-0.2896156,2.621362,-6.361938,-0.4131795,2.257362,-6.473949,-0.5016746,2.171581,-6.527837,-0.4131795,2.257362,-6.473949,-1.15304,3.019983,-6.609845,-1.307249,2.565064,-6.396084,-1.268959,2.16946,-6.394968,-1.217746,2.063197,-6.395109,-1.268959,2.16946,-6.394968,-0.6639737,2.318616,-6.224128,-0.5021206,1.585168,-6.220367,-0.5012997,0.8432114,-5.993805,-0.9484299,2.322082,-6.228688,-1.096144,1.592404,-6.229892,-1.092368,0.8504118,-6.003282,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,0,0,1,1,159.3274011,159.37832,120.7801023,146.5236825,0.0793831,0.0865835,1.678962167,1,1
128,12182024021042982,-0.7662631,3.276947,-6.340079,-0.7650868,3.15872,-6.306275,-0.7645088,2.795554,-6.214685,-0.7709963,2.311126,-6.081251,-0.7650868,3.15872,-6.306275,-0.7650868,3.15872,-6.306275,-0.7709963,2.311126,-6.081251,-0.7709963,2.311126,-6.081251,-0.4043818,3.059273,-6.279363,-0.281907,2.62119,-6.133046,-0.3986829,2.269064,-6.290189,-0.5051186,2.197144,-6.354876,-0.3986829,2.269064,-6.290189,-1.11091,3.067389,-6.31775,-1.277217,2.649437,-6.169229,-1.19139,2.277277,-6.294926,-1.092029,2.181837,-6.334122,-1.19139,2.277277,-6.294926,-0.6328537,2.306673,-6.143547,-0.4344569,1.603046,-6.267683,-0.4502182,0.8138733,-6.053726,-0.9160188,2.308411,-6.142219,-1.128342,1.607305,-6.264429,-1.133736,0.8180691,-6.050521,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,0,0,1,1,150.077921,150.4558318,127.4134355,130.0673215,0.050045,0.0542408,1.717743274,1,1
129,12182024021043323,-0.7774575,3.300099,-6.116973,-0.7741611,3.178825,-6.101901,-0.7654145,2.804666,-6.06989,-0.7590721,2.299848,-6.030962,-0.7741611,3.178825,-6.101901,-0.7741611,3.178825,-6.101901,-0.7590721,2.299848,-6.030962,-0.7590721,2.299848,-6.030962,-0.4100993,3.066349,-6.081304,-0.2999025,2.619496,-5.991631,-0.4225269,2.291272,-6.195625,-0.5229165,2.217212,-6.252403,-0.4225269,2.291272,-6.195625,-1.123877,3.073052,-6.111064,-1.253973,2.655344,-6.001444,-1.147386,2.321015,-6.240561,-1.045019,2.218678,-6.303179,-1.147386,2.321015,-6.240561,-0.6242111,2.296187,-6.091106,-0.3529408,1.612518,-6.296599,-0.3281753,0.789634,-6.081732,-0.9012887,2.296676,-6.093718,-1.142617,1.613912,-6.304043,-1.149209,0.7910825,-6.08947,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,0,0,1,1,143.9203616,143.9202914,127.1708321,121.326398,0.0258057,0.0272542,1.762231534,1,1
130,12182024021043647,-0.7796799,3.319395,-6.006165,-0.7771158,3.197105,-5.997364,-0.7706869,2.820358,-5.983194,-0.7654165,2.306303,-5.97225,-0.7771158,3.197105,-5.997364,-0.7771158,3.197105,-5.997364,-0.7654165,2.306303,-5.97225,-0.7654165,2.306303,-5.97225,-0.4103701,3.08268,-5.972465,-0.2455965,2.65003,-5.82612,-0.2160282,2.310593,-6.007888,-0.2240767,2.191894,-6.110209,-0.2160282,2.310593,-6.007888,-1.129794,3.089061,-5.997233,-1.301314,2.66896,-5.791465,-1.329306,2.295286,-5.908289,-1.352929,2.155818,-5.959217,-1.329306,2.295286,-5.908289,-0.6295751,2.302072,-6.029808,-0.378343,1.604371,-6.324348,-0.4856501,0.796598,-6.093382,-0.9082518,2.303609,-6.037447,-1.117721,1.608449,-6.344617,-1.005573,0.7994654,-6.107634,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,0,0,1,1,133.8991108,134.0454144,131.8616582,134.7760502,0.0327697,0.0356371,1.795780662,1,1
131,12182024021043984,-0.776669,3.324475,-5.987365,-0.7753928,3.203615,-5.972036,-0.7711477,2.828656,-5.945058,-0.7678081,2.313118,-5.934894,-0.7753928,3.203615,-5.972036,-0.7753928,3.203615,-5.972036,-0.7678081,2.313118,-5.934894,-0.7678081,2.313118,-5.934894,-0.4074498,3.097593,-5.92032,-0.2098846,2.682077,-5.693202,-0.139008,2.302272,-5.77934,-0.1407082,2.155659,-5.861328,-0.139008,2.302272,-5.77934,-1.13294,3.098612,-5.965619,-1.31573,2.681618,-5.706728,-1.336792,2.284918,-5.736395,-1.355569,2.132076,-5.804552,-1.336792,2.284918,-5.736395,-0.6293977,2.30753,-5.991211,-0.4236002,1.598279,-6.342282,-0.6093184,0.8107674,-6.074767,-0.9131075,2.311733,-6.001148,-1.072871,1.607898,-6.365025,-0.8947892,0.8149965,-6.084766,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,0,0,1,1,127.7280049,127.9864404,138.5577109,140.7573183,0.0469391,0.0511682,1.827599288,1,1
132,12182024021044291,-0.7989272,3.326198,-5.975804,-0.7948909,3.206548,-5.96166,-0.7843737,2.835361,-5.93433,-0.774863,2.322358,-5.919333,-0.7948909,3.206548,-5.96166,-0.7948909,3.206548,-5.96166,-0.774863,2.322358,-5.919333,-0.774863,2.322358,-5.919333,-0.4335435,3.11979,-5.875624,-0.2460959,2.687378,-5.644743,-0.1674255,2.301108,-5.72174,-0.155082,2.159935,-5.817833,-0.1674255,2.301108,-5.72174,-1.154699,3.103402,-5.978469,-1.376153,2.690994,-5.764371,-1.342114,2.293119,-5.748038,-1.343327,2.144507,-5.801875,-1.342114,2.293119,-5.748038,-0.6373326,2.31978,-5.967381,-0.3909107,1.623648,-6.312987,-0.5647779,0.8312523,-6.064567,-0.9203017,2.320003,-5.992881,-1.053444,1.624171,-6.372693,-0.8932113,0.8315113,-6.094165,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,0,0,1,1,127.6881267,128.1211249,141.0794612,141.0746731,0.067424,0.067683,1.822153169,1,1
133,12182024021044632,-0.811067,3.375677,-6.049276,-0.8104076,3.248393,-5.994591,-0.8038887,2.876655,-5.891356,-0.7952696,2.400307,-5.708926,-0.8104076,3.248393,-5.994591,-0.8104076,3.248393,-5.994591,-0.7952696,2.400307,-5.708926,-0.7952696,2.400307,-5.708926,-0.4644822,3.165158,-5.896759,-0.2853742,2.707707,-5.715746,-0.1979454,2.316512,-5.737847,-0.1778507,2.199955,-5.798472,-0.1979454,2.316512,-5.737847,-1.162334,3.145638,-6.030273,-1.348036,2.695498,-5.848289,-1.319769,2.263342,-5.834543,-1.330095,2.153748,-5.838503,-1.319769,2.263342,-5.834543,-0.6473334,2.403549,-5.749361,-0.3196588,2.05447,-6.304798,-0.3573799,1.202943,-6.234331,-0.948633,2.387952,-5.791372,-1.048684,2.016732,-6.406449,-0.9159699,1.174027,-6.312217,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,113.0688415,112.8340827,155.078318,148.3693925,0.4391147,0.4101987,1.758188513,1,0
134,12182024021044979,-0.7802711,3.390303,-6.086075,-0.7824395,3.268406,-6.019166,-0.7832192,2.902208,-5.859076,-0.7804505,2.420569,-5.624861,-0.7824395,3.268406,-6.019166,-0.7824395,3.268406,-6.019166,-0.7804505,2.420569,-5.624861,-0.7804505,2.420569,-5.624861,-0.4466062,3.178203,-5.912357,-0.2820887,2.710034,-5.734111,-0.2093102,2.317495,-5.754465,-0.1978803,2.205874,-5.807492,-0.2093102,2.317495,-5.754465,-1.119979,3.169292,-6.039287,-1.31112,2.705412,-5.86992,-1.297111,2.296291,-5.850213,-1.317871,2.258284,-5.843606,-1.297111,2.296291,-5.850213,-0.6326002,2.421993,-5.669082,-0.2295343,2.087584,-6.17382,0.03709173,1.329267,-6.37228,-0.933863,2.409511,-5.703232,-1.16382,2.048877,-6.279727,-1.296069,1.274033,-6.523403,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,139.9843792,139.6676672,155.711222,151.346228,0.5654387,0.5102047,1.713411045,1,0
