GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_2,Temporal_2,Spatial_1,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach,Temporal_1
64,12182024013904819,-0.7828783,3.244144,-5.659822,-0.7842218,3.116527,-5.634293,-0.7952644,2.72214,-5.570152,-0.8052719,2.185555,-5.508139,-0.7842218,3.116527,-5.634293,-0.7842218,3.116527,-5.634293,-0.8052719,2.185555,-5.508139,-0.8052719,2.185555,-5.508139,-0.4615502,3.066147,-5.58312,-0.3273964,2.576524,-5.456435,-0.410071,2.279824,-5.729934,-0.5263493,2.184124,-5.862548,-0.410071,2.279824,-5.729934,-1.117668,3.063896,-5.647828,-1.294907,2.61163,-5.57934,-0.9889597,2.356918,-5.820703,-0.9034526,2.28734,-5.810467,-0.9889597,2.356918,-5.820703,-0.6657209,2.191478,-5.553592,-0.4091976,1.943175,-6.157712,-0.352216,1.223547,-6.362495,-0.9450563,2.189461,-5.588729,-1.028254,1.938705,-6.235582,-1.037814,1.218596,-6.448736,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,127.0177585,127.4696304,117.5040011,101.2209553,0.4597187,0.4547677,1.611180596,0
65,12182024013905151,-0.7808558,3.251683,-5.652934,-0.7820614,3.123731,-5.628062,-0.7897795,2.728898,-5.566545,-0.7970353,2.189102,-5.506948,-0.7820614,3.123731,-5.628062,-0.7820614,3.123731,-5.628062,-0.7970353,2.189102,-5.506948,-0.7970353,2.189102,-5.506948,-0.459452,3.069993,-5.574207,-0.327512,2.579004,-5.451179,-0.4082984,2.27939,-5.732065,-0.5216412,2.184814,-5.860601,-0.4082984,2.27939,-5.732065,-1.118191,3.064244,-5.647744,-1.293218,2.615341,-5.576647,-1.021319,2.363614,-5.802396,-0.9144202,2.292256,-5.802941,-1.021319,2.363614,-5.802396,-0.6583673,2.194702,-5.551908,-0.390084,1.953852,-6.139138,-0.1510999,1.685254,-6.794106,-0.9364647,2.19366,-5.586459,-1.036259,1.951432,-6.219419,-1.107026,1.681674,-6.91287,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,175.7410219,177.0398275,117.7350472,103.5083608,0.9214257,0.9178457,1.593035975,0
66,12182024013905484,-0.7773498,3.254968,-5.649399,-0.7792198,3.126933,-5.624765,-0.7863944,2.731802,-5.564722,-0.7926465,2.190379,-5.50595,-0.7792198,3.126933,-5.624765,-0.7792198,3.126933,-5.624765,-0.7926465,2.190379,-5.50595,-0.7926465,2.190379,-5.50595,-0.4561794,3.071447,-5.57095,-0.3247697,2.578622,-5.449125,-0.4091708,2.276024,-5.734232,-0.5184652,2.186454,-5.856515,-0.4091708,2.276024,-5.734232,-1.118456,3.063587,-5.643579,-1.289297,2.617563,-5.566401,-1.018661,2.366371,-5.797702,-0.9189985,2.301445,-5.797516,-1.018661,2.366371,-5.797702,-0.6540494,2.196283,-5.550535,-0.3854413,1.927294,-6.118336,-0.2908929,1.131765,-6.26509,-0.9326346,2.194538,-5.58497,-1.036865,1.923214,-6.198857,-1.089674,1.126762,-6.363825,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,125.4416028,125.6767966,117.6687272,103.1479099,0.3679367,0.3629337,1.655093191,0
67,12182024013905822,-0.7475041,3.252095,-5.650293,-0.7533461,3.12524,-5.62363,-0.7691606,2.732649,-5.560244,-0.7834077,2.191508,-5.498087,-0.7533461,3.12524,-5.62363,-0.7533461,3.12524,-5.62363,-0.7834077,2.191508,-5.498087,-0.7834077,2.191508,-5.498087,-0.4277548,3.07156,-5.561407,-0.3096422,2.57069,-5.442378,-0.3939168,2.270707,-5.717405,-0.5085401,2.178297,-5.84936,-0.3939168,2.270707,-5.717405,-1.096812,3.064564,-5.640401,-1.267391,2.616501,-5.569486,-1.013295,2.348364,-5.800426,-0.9136604,2.283776,-5.796903,-1.013295,2.348364,-5.800426,-0.6458193,2.195307,-5.544032,-0.3449936,1.811663,-6.013092,-0.2173548,0.8325895,-5.633637,-0.9228333,2.197959,-5.575368,-1.105089,1.818941,-6.099073,-1.340214,0.8433408,-5.760654,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,109.2580818,109.3242454,119.3394296,106.628675,0.0687612,0.0795125,1.890269485,0
68,12182024013906129,-0.7109023,3.233548,-5.657272,-0.7203066,3.10885,-5.628193,-0.7475908,2.723058,-5.558411,-0.7756643,2.188504,-5.490055,-0.7203066,3.10885,-5.628193,-0.7203066,3.10885,-5.628193,-0.7756643,2.188504,-5.490055,-0.7756643,2.188504,-5.490055,-0.3969074,3.060189,-5.56741,-0.2855661,2.551689,-5.4478,-0.3858017,2.25687,-5.711445,-0.4965262,2.165506,-5.85771,-0.3858017,2.25687,-5.711445,-1.067608,3.061955,-5.636066,-1.242272,2.612615,-5.570291,-1.048461,2.305965,-5.797422,-0.9400116,2.249599,-5.805187,-1.048461,2.305965,-5.797422,-0.6380857,2.188352,-5.53732,-0.3098134,1.786895,-5.950343,-0.2276094,0.8734095,-5.488567,-0.9152601,2.198035,-5.565817,-1.1676,1.816862,-6.038536,-1.413153,0.9148273,-5.610458,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,107.3477738,107.5100105,119.4726491,115.3006695,0.1095812,0.150999,1.844919611,0
69,12182024013906481,-0.7022919,3.233301,-5.650988,-0.7107128,3.107101,-5.623789,-0.7378492,2.719326,-5.555938,-0.7695183,2.185406,-5.485116,-0.7107128,3.107101,-5.623789,-0.7107128,3.107101,-5.623789,-0.7695183,2.185406,-5.485116,-0.7695183,2.185406,-5.485116,-0.3907608,3.059505,-5.566698,-0.2733176,2.546055,-5.458927,-0.3838497,2.249722,-5.711333,-0.4956903,2.148363,-5.872935,-0.3838497,2.249722,-5.711333,-1.059767,3.062464,-5.628357,-1.23252,2.610559,-5.570287,-1.095385,2.274085,-5.793493,-0.9909335,2.225053,-5.821871,-1.095385,2.274085,-5.793493,-0.6324109,2.184006,-5.534303,-0.3003781,1.79264,-5.937861,-0.1742129,0.878288,-5.665082,-0.90892,2.196177,-5.558956,-1.185833,1.831616,-6.016807,-1.443751,0.9341698,-5.778272,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,117.4479247,117.6294132,120.9765221,123.7374139,0.1144597,0.1703415,1.769342751,0
70,12182024013906787,-0.7268235,3.244441,-5.649226,-0.733212,3.115682,-5.62198,-0.7550059,2.720062,-5.554464,-0.787415,2.179401,-5.480832,-0.733212,3.115682,-5.62198,-0.733212,3.115682,-5.62198,-0.787415,2.179401,-5.480832,-0.787415,2.179401,-5.480832,-0.4217406,3.063343,-5.586862,-0.2801977,2.550545,-5.486461,-0.4169555,2.252736,-5.740597,-0.5134814,2.142292,-5.883825,-0.4169555,2.252736,-5.740597,-1.081052,3.063883,-5.613941,-1.25315,2.615613,-5.546253,-1.104539,2.286299,-5.781258,-1.060646,2.215105,-5.799186,-1.104539,2.286299,-5.781258,-0.6509024,2.178226,-5.535184,-0.2269318,1.87487,-6.002799,0.1719111,1.526675,-6.591392,-0.9262381,2.190278,-5.549857,-1.317309,1.922598,-6.060907,-1.684573,1.607939,-6.690328,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,0,172.7236075,173.3629287,118.7088571,120.5202983,0.7628467,0.8441107,1.646148868,0
71,12182024013907123,-0.7705402,3.245914,-5.6595,-0.7782563,3.116038,-5.63178,-0.8035281,2.716039,-5.562225,-0.8423258,2.169333,-5.484478,-0.7782563,3.116038,-5.63178,-0.7782563,3.116038,-5.63178,-0.8423258,2.169333,-5.484478,-0.8423258,2.169333,-5.484478,-0.4658046,3.060487,-5.620028,-0.3107101,2.549654,-5.532683,-0.4650478,2.256026,-5.777857,-0.5612205,2.152584,-5.899826,-0.4650478,2.256026,-5.777857,-1.125067,3.061244,-5.595976,-1.288105,2.62192,-5.512751,-1.111106,2.310093,-5.780249,-1.083032,2.230491,-5.795377,-1.111106,2.310093,-5.780249,-0.7077945,2.167741,-5.548634,-0.3924318,1.854259,-6.096974,-0.2997445,1.099613,-6.325796,-0.977011,2.1815,-5.54503,-1.346922,1.903043,-6.084198,-1.552553,1.163643,-6.309027,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,134.2680017,135.1849602,117.9667989,113.7867543,0.3357847,0.3998147,1.658572414,0
72,12182024013907459,-0.7763414,3.245836,-5.665627,-0.7870595,3.117546,-5.636576,-0.8179132,2.718706,-5.565817,-0.8615479,2.170141,-5.4912,-0.7870595,3.117546,-5.636576,-0.7870595,3.117546,-5.636576,-0.8615479,2.170141,-5.4912,-0.8615479,2.170141,-5.4912,-0.4748999,3.06114,-5.625717,-0.3268138,2.548351,-5.542242,-0.48221,2.259634,-5.792198,-0.5778362,2.162294,-5.911972,-0.48221,2.259634,-5.792198,-1.133929,3.068795,-5.59374,-1.303843,2.637095,-5.510159,-1.076715,2.332364,-5.792217,-0.9864787,2.248549,-5.780997,-1.076715,2.332364,-5.792217,-0.7266338,2.166031,-5.555191,-0.4498253,1.930768,-6.165055,-0.2345576,1.656486,-6.847097,-0.9960487,2.185841,-5.553472,-1.313949,1.994306,-6.159541,-1.577877,1.755259,-6.838525,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,173.3265169,173.3420135,117.8856503,108.1189179,0.8926577,0.9914307,1.626420715,0
73,12182024013907765,-0.774684,3.216347,-5.692061,-0.7866475,3.091291,-5.659667,-0.8215498,2.703176,-5.579125,-0.8674427,2.164296,-5.496819,-0.7866475,3.091291,-5.659667,-0.7866475,3.091291,-5.659667,-0.8674427,2.164296,-5.496819,-0.8674427,2.164296,-5.496819,-0.4749926,3.053105,-5.635711,-0.3218238,2.544101,-5.541175,-0.4643571,2.252243,-5.792953,-0.5671734,2.168512,-5.912959,-0.4643571,2.252243,-5.792953,-1.136326,3.062097,-5.599563,-1.308292,2.637686,-5.502732,-1.093507,2.349723,-5.778759,-0.9736258,2.289941,-5.784482,-1.093507,2.349723,-5.778759,-0.7316235,2.16056,-5.560326,-0.4887518,1.870373,-6.148801,-0.3176547,1.264714,-6.605264,-1.002587,2.179462,-5.559354,-1.29311,1.926484,-6.145916,-1.566065,1.351802,-6.600786,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,153.2948962,153.5746718,117.6377804,106.0289238,0.5008857,0.5879737,1.633527833,0
74,12182024013908140,-0.7207955,3.248351,-5.659279,-0.7386436,3.119278,-5.635132,-0.791425,2.720184,-5.575089,-0.8533128,2.172766,-5.506953,-0.7386436,3.119278,-5.635132,-0.7386436,3.119278,-5.635132,-0.8533128,2.172766,-5.506953,-0.8533128,2.172766,-5.506953,-0.4335511,3.055066,-5.603909,-0.3147964,2.538095,-5.520568,-0.4479289,2.248734,-5.77774,-0.571128,2.167989,-5.904787,-0.4479289,2.248734,-5.77774,-1.088194,3.09589,-5.607808,-1.302212,2.680439,-5.533564,-1.154624,2.396895,-5.797096,-1.057704,2.357864,-5.780496,-1.154624,2.396895,-5.797096,-0.7178609,2.164809,-5.563216,-0.4162897,1.834727,-6.098064,-0.1692517,1.409509,-6.706738,-0.9880472,2.193222,-5.578179,-1.284122,1.92599,-6.146125,-1.546605,1.554355,-6.783015,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,172.1661287,172.6562002,120.7376153,109.8750409,0.6456807,0.7905267,1.630481507,0
75,12182024013908468,-0.702328,3.240531,-5.662879,-0.7217132,3.113897,-5.63709,-0.7797049,2.720125,-5.57523,-0.8491324,2.175347,-5.508482,-0.7217132,3.113897,-5.63709,-0.7217132,3.113897,-5.63709,-0.8491324,2.175347,-5.508482,-0.8491324,2.175347,-5.508482,-0.4071558,3.043489,-5.593534,-0.3013081,2.529207,-5.501435,-0.4555968,2.231732,-5.799109,-0.5728029,2.17234,-5.891262,-0.4555968,2.231732,-5.799109,-1.071168,3.103297,-5.613442,-1.297489,2.689625,-5.538252,-1.121084,2.418687,-5.798344,-1.034697,2.366766,-5.780092,-1.121084,2.418687,-5.798344,-0.7121932,2.16554,-5.561259,-0.4226615,1.9096,-6.148674,-0.4928033,1.275355,-6.501325,-0.9849384,2.197158,-5.582068,-1.224645,2.002571,-6.209862,-1.251106,1.363262,-6.55918,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,0,132.932469,133.3414238,117.20563,105.3952999,0.5115267,0.5994337,1.584598106,0
76,12182024013908789,-0.7689514,3.255008,-5.680059,-0.7632967,3.128648,-5.646423,-0.7683049,2.733957,-5.571572,-0.8027065,2.204206,-5.490578,-0.7632967,3.128648,-5.646423,-0.7632967,3.128648,-5.646423,-0.8027065,2.204206,-5.490578,-0.8027065,2.204206,-5.490578,-0.4496843,3.080292,-5.586788,-0.3203971,2.606764,-5.437272,-0.4049508,2.308568,-5.767756,-0.5153175,2.243393,-5.821929,-0.4049508,2.308568,-5.767756,-1.123208,3.092892,-5.626487,-1.392127,2.707191,-5.406833,-1.400902,2.321628,-5.55328,-1.39831,2.241277,-5.595249,-1.400902,2.321628,-5.55328,-0.6574405,2.200109,-5.547069,-0.6909008,2.114972,-6.236646,-1.071017,1.621976,-6.653274,-0.9476393,2.219348,-5.557018,-0.8745871,2.127151,-6.242943,-0.5294523,1.586071,-6.634707,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,131.019778,131.0749434,110.3525549,123.7374528,0.8581477,0.8222427,1.607998826,0
77,12182024013909105,-0.8738557,3.243931,-5.711034,-0.857029,3.121262,-5.672234,-0.8077727,2.739369,-5.57501,-0.7838082,2.216636,-5.475224,-0.857029,3.121262,-5.672234,-0.857029,3.121262,-5.672234,-0.7838082,2.216636,-5.475224,-0.7838082,2.216636,-5.475224,-0.5390719,3.112038,-5.584192,-0.3586094,2.687453,-5.361871,-0.3521361,2.41075,-5.740019,-0.4041862,2.319238,-5.75188,-0.3521361,2.41075,-5.740019,-1.201215,3.050733,-5.655634,-1.403698,2.607492,-5.419965,-1.368386,2.141033,-5.498723,-1.333541,2.066531,-5.531138,-1.368386,2.141033,-5.498723,-0.6312869,2.21932,-5.533603,-0.808587,2.174296,-6.238118,-1.178108,1.534267,-6.877338,-0.9359327,2.222204,-5.538872,-0.7450412,2.173694,-6.237019,-0.3066081,1.526016,-6.862263,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,139.9797856,139.4150096,98.28507795,134.8339078,0.7704387,0.7621877,1.891713951,0
78,12182024013909423,-0.9334373,3.230147,-5.729614,-0.910677,3.108421,-5.69021,-0.842468,2.73033,-5.591268,-0.7750149,2.208421,-5.505776,-0.910677,3.108421,-5.69021,-0.910677,3.108421,-5.69021,-0.7750149,2.208421,-5.505776,-0.7750149,2.208421,-5.505776,-0.5888326,3.120261,-5.590964,-0.368861,2.737697,-5.351972,-0.3227578,2.526819,-5.793294,-0.3232865,2.52071,-5.840794,-0.3227578,2.526819,-5.793294,-1.257208,3.004715,-5.683794,-1.397768,2.54954,-5.439256,-1.381034,2.113757,-5.429623,-1.372722,1.993398,-5.422256,-1.381034,2.113757,-5.429623,-0.6248028,2.225377,-5.563318,-0.8071722,2.170839,-6.250429,-0.964346,1.729843,-6.887511,-0.9260402,2.192693,-5.573528,-0.6901196,2.183539,-6.246461,-0.3838016,1.792832,-6.867833,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,150.4685884,150.5647021,86.59197548,148.1260133,0.9660147,1.0290037,1.674773307,0
79,12182024013909814,-0.9951208,3.20217,-5.755354,-0.9688024,3.080694,-5.72051,-0.8896591,2.702552,-5.633558,-0.7850469,2.181392,-5.541299,-0.9688024,3.080694,-5.72051,-0.9688024,3.080694,-5.72051,-0.7850469,2.181392,-5.541299,-0.7850469,2.181392,-5.541299,-0.6458061,3.102444,-5.627353,-0.3402563,2.783362,-5.508505,-0.3346863,2.587388,-5.841928,-0.3371646,2.58109,-5.913143,-0.3346863,2.587388,-5.841928,-1.307687,2.954439,-5.699435,-1.415355,2.512685,-5.429084,-1.444958,2.099975,-5.317469,-1.454584,1.953096,-5.322887,-1.444958,2.099975,-5.317469,-0.6350194,2.213636,-5.607172,-0.8690166,2.020341,-6.242611,-0.7810307,1.277287,-6.433733,-0.936341,2.156205,-5.600155,-0.6791189,2.056535,-6.247034,-0.4883898,1.333064,-6.440548,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,116.7155803,116.9546618,97.99339248,162.0582853,0.5134587,0.5692357,1.643464821,0
80,12182024013910114,-0.9562294,3.187017,-5.782248,-0.9417612,3.064119,-5.743403,-0.8877614,2.686467,-5.646111,-0.7895625,2.164565,-5.542183,-0.9417612,3.064119,-5.743403,-0.9417612,3.064119,-5.743403,-0.7895625,2.164565,-5.542183,-0.7895625,2.164565,-5.542183,-0.6213474,3.079959,-5.663025,-0.346156,2.730528,-5.496554,-0.3727239,2.463389,-5.866216,-0.403883,2.430349,-5.916759,-0.3727239,2.463389,-5.866216,-1.286471,2.954314,-5.717797,-1.402451,2.501068,-5.481038,-1.332556,2.160406,-5.723622,-1.310601,2.105728,-5.807307,-1.332556,2.160406,-5.723622,-0.6411718,2.195537,-5.605221,-0.6230054,1.873524,-6.235654,-0.1722729,0.9940593,-5.983036,-0.9391979,2.142177,-5.60301,-0.8522268,1.832483,-6.233953,-0.9522207,0.8544146,-5.977248,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,100.5400476,100.5887979,96.48293796,113.5592364,0.230231,0.0905863,1.892333977,0
81,12182024013910424,-0.8471799,3.196389,-5.768986,-0.8476446,3.06898,-5.738313,-0.841418,2.677557,-5.657702,-0.7947372,2.148906,-5.553098,-0.8476446,3.06898,-5.738313,-0.8476446,3.06898,-5.738313,-0.7947372,2.148906,-5.553098,-0.7947372,2.148906,-5.553098,-0.5313482,3.052646,-5.681314,-0.344591,2.588176,-5.500113,-0.4847576,2.258493,-5.825397,-0.5752388,2.170084,-5.871675,-0.4847576,2.258493,-5.825397,-1.212551,2.996675,-5.720802,-1.338478,2.546171,-5.614607,-1.145518,2.288061,-5.947572,-1.066692,2.236967,-5.965311,-1.145518,2.288061,-5.947572,-0.6543506,2.171488,-5.611876,-0.2999341,1.921592,-6.179169,0.1189409,1.348938,-6.284138,-0.9388816,2.134273,-5.619948,-1.190128,1.805162,-6.204426,-1.48291,1.139429,-6.329586,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,133.2806474,133.7935843,105.3069522,104.7581842,0.5851097,0.3756007,1.613802583,0
82,12182024013910775,-0.8213892,3.198518,-5.741538,-0.8295007,3.070446,-5.712142,-0.8527529,2.675683,-5.636038,-0.8873054,2.136342,-5.543035,-0.8295007,3.070446,-5.712142,-0.8295007,3.070446,-5.712142,-0.8873054,2.136342,-5.543035,-0.8873054,2.136342,-5.543035,-0.5149555,3.041871,-5.680013,-0.3661601,2.540906,-5.524837,-0.5348469,2.212851,-5.8139,-0.6392473,2.132814,-5.871388,-0.5348469,2.212851,-5.8139,-1.186191,3.031354,-5.664745,-1.342642,2.587709,-5.556308,-1.200141,2.262436,-5.862611,-1.152301,2.131146,-5.920311,-1.200141,2.262436,-5.862611,-0.7487155,2.140468,-5.601857,-0.3911715,1.872955,-6.172891,-0.1628549,1.37963,-6.680503,-1.024747,2.143626,-5.608581,-1.371817,1.884173,-6.196777,-1.624077,1.396346,-6.716096,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,159.0388894,160.2065341,111.6817811,113.092365,0.6158017,0.6325177,1.638871303,0
83,12182024013911090,-0.8663979,3.210355,-5.711526,-0.8709024,3.081571,-5.684879,-0.8873526,2.683277,-5.618221,-0.9237066,2.136597,-5.539413,-0.8709024,3.081571,-5.684879,-0.8709024,3.081571,-5.684879,-0.9237066,2.136597,-5.539413,-0.9237066,2.136597,-5.539413,-0.5506309,3.042581,-5.666569,-0.3971663,2.52794,-5.551117,-0.5609257,2.223635,-5.813726,-0.673903,2.141952,-5.888056,-0.5609257,2.223635,-5.813726,-1.216578,3.041203,-5.626035,-1.367728,2.590567,-5.530249,-1.22721,2.283013,-5.836789,-1.144016,2.218139,-5.844165,-1.22721,2.283013,-5.836789,-0.7844385,2.137458,-5.601449,-0.6066616,1.73144,-6.119925,-0.5837336,0.9772713,-6.209305,-1.060393,2.148552,-5.601733,-1.286809,1.758782,-6.120625,-1.407791,1.010399,-6.210154,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,133.4810939,134.1617692,115.105935,113.4303135,0.213443,0.2465707,1.601403154,0
84,12182024013911405,-0.90246,3.219544,-5.698128,-0.9046964,3.090478,-5.672791,-0.913331,2.690681,-5.611199,-0.9411163,2.139677,-5.540449,-0.9046964,3.090478,-5.672791,-0.9046964,3.090478,-5.672791,-0.9411163,2.139677,-5.540449,-0.9411163,2.139677,-5.540449,-0.5809161,3.048908,-5.651265,-0.4223154,2.535223,-5.551384,-0.5666227,2.236989,-5.809054,-0.6753488,2.159221,-5.884185,-0.5666227,2.236989,-5.809054,-1.253436,3.035653,-5.622184,-1.403181,2.579438,-5.54002,-1.211005,2.294714,-5.847072,-1.116565,2.239784,-5.834599,-1.211005,2.294714,-5.847072,-0.8008348,2.141645,-5.60357,-0.6082484,1.818765,-6.204019,-0.4138632,1.391692,-6.801482,-1.077956,2.151082,-5.602664,-1.306772,1.842553,-6.201735,-1.544989,1.430212,-6.797783,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,172.9057159,172.9348164,117.1068926,109.7623836,0.6278637,0.6663837,1.625311273,0
