GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,Spatial Conflicts,Temporal Conflicts,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,TotalReach,LeftArmLength,RightArmLength,Total_Reach,Bubble_generators,Skeleton_positions,Total_reach
81,10182024020000105,-0.7489949,2.927553,-6.41072,-0.7524046,2.803164,-6.382975,-0.7625847,2.420473,-6.314036,-0.775319,1.898141,-6.241451,-0.7524046,2.803164,-6.382975,-0.7524046,2.803164,-6.382975,-0.775319,1.898141,-6.241451,-0.775319,1.898141,-6.241451,-0.4484866,2.754586,-6.35353,-0.3852165,2.290312,-6.230059,-0.3178487,1.8599,-6.092518,-0.2961574,1.749653,-6.100896,-0.3178487,1.8599,-6.092518,-1.10153,2.717333,-6.366271,-1.173067,2.244892,-6.282368,-1.230073,1.783637,-6.275119,-1.256004,1.689218,-6.308804,-1.230073,1.783637,-6.275119,-0.6369787,1.898365,-6.292996,-0.5962645,1.267469,-6.547234,-0.7108554,0.5252224,-6.444623,-0.9076767,1.902362,-6.303432,-0.953691,1.272746,-6.561013,-0.8755944,0.5276546,-6.450974,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,147.8935745,147.8642853,177.0331009,170.8017613,-0.2386059,-0.2361737,1.587061945,0.949957674,0.9414085256,1.587061945,,,1.587061945
82,10182024020000344,-0.7501043,2.925961,-6.41445,-0.7532431,2.801801,-6.385885,-0.7627419,2.419928,-6.315138,-0.7752544,1.898102,-6.241378,-0.7532431,2.801801,-6.385885,-0.7532431,2.801801,-6.385885,-0.7752544,1.898102,-6.241378,-0.7752544,1.898102,-6.241378,-0.4487408,2.753878,-6.356382,-0.3850921,2.290699,-6.229857,-0.3177055,1.859751,-6.092208,-0.2961153,1.749704,-6.100621,-0.3177055,1.859751,-6.092208,-1.102488,2.716158,-6.369297,-1.173356,2.244689,-6.282398,-1.230294,1.784129,-6.274864,-1.25547,1.689067,-6.308886,-1.230294,1.784129,-6.274864,-0.6368992,1.898322,-6.292895,-0.5953468,1.267445,-6.547086,-0.709146,0.5251175,-6.444613,-0.9076309,1.902329,-6.303412,-0.9536784,1.272749,-6.561006,-0.8756309,0.5275817,-6.45108,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,147.9014319,147.8714452,177.4184546,170.4826811,-0.2387108,-0.2362466,1.587022882,0.9487475536,0.941738236,1.587022882,,,1.587022882
83,10182024020000517,-0.7539341,2.915966,-6.466366,-0.7563611,2.793323,-6.426851,-0.763795,2.415898,-6.330537,-0.7751113,1.897742,-6.241735,-0.7563611,2.793323,-6.426851,-0.7563611,2.793323,-6.426851,-0.7751113,1.897742,-6.241735,-0.7751113,1.897742,-6.241735,-0.4461128,2.744229,-6.389935,-0.3842672,2.290617,-6.234824,-0.3175517,1.859677,-6.09225,-0.2961117,1.750208,-6.100503,-0.3175517,1.859677,-6.09225,-1.098262,2.70707,-6.416175,-1.173156,2.244812,-6.290969,-1.230343,1.78426,-6.274868,-1.254776,1.687867,-6.310134,-1.230343,1.78426,-6.274868,-0.6367562,1.898022,-6.293108,-0.5911785,1.267335,-6.549616,-0.6978402,0.5247445,-6.445238,-0.907487,1.901899,-6.304019,-0.952306,1.272507,-6.564169,-0.8765664,0.5273043,-6.452441,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,147.6638861,147.6297079,178.8417805,166.8496988,-0.2390838,-0.236524,1.587401124,0.9491032031,0.942160907,1.587401124,,,1.587401124
84,10182024020000705,-0.7604538,2.928176,-6.700335,-0.7626152,2.80162,-6.636788,-0.7676125,2.413558,-6.455213,-0.7746965,1.89207,-6.252407,-0.7626152,2.80162,-6.636788,-0.7626152,2.80162,-6.636788,-0.7746965,1.89207,-6.252407,-0.7746965,1.89207,-6.252407,-0.4421348,2.708834,-6.500988,-0.3788725,2.283458,-6.282243,-0.3172157,1.858519,-6.09602,-0.2958063,1.747923,-6.103285,-0.3172157,1.858519,-6.09602,-1.091852,2.682428,-6.541147,-1.170995,2.24426,-6.347346,-1.230105,1.784546,-6.275443,-1.254299,1.687316,-6.310553,-1.230105,1.784546,-6.275443,-0.6357879,1.893239,-6.302544,-0.560163,1.281761,-6.578958,-0.6208014,0.5397737,-6.482672,-0.9079994,1.895505,-6.316698,-0.9519348,1.285022,-6.599329,-0.8936912,0.542045,-6.496861,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,146.4577891,146.32582,176.4813107,165.0349536,-0.2240546,-0.2217833,1.574470479,0.9546491014,0.9505213732,1.574470479,,,1.574470479
85,10182024020000932,-0.7674407,2.933788,-6.860319,-0.7695557,2.803779,-6.783841,-0.7745777,2.402203,-6.566875,-0.7792951,1.868153,-6.302662,-0.7695557,2.803779,-6.783841,-0.7695557,2.803779,-6.783841,-0.7792951,1.868153,-6.302662,-0.7792951,1.868153,-6.302662,-0.4465712,2.661727,-6.599833,-0.3719919,2.264067,-6.342435,-0.3163678,1.855857,-6.103951,-0.2948793,1.743689,-6.107785,-0.3163678,1.855857,-6.103951,-1.089545,2.648187,-6.671519,-1.174707,2.238641,-6.429634,-1.231054,1.782349,-6.289817,-1.25674,1.678215,-6.317986,-1.231054,1.782349,-6.289817,-0.628701,1.874362,-6.343656,-0.4702076,1.336104,-6.636536,-0.4761246,0.586301,-6.520305,-0.9267675,1.866608,-6.377856,-0.9646048,1.323241,-6.693263,-0.9186159,0.5747887,-6.571076,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,140.1303946,140.015649,176.5736607,166.1892309,-0.1775273,-0.1890396,1.554710185,0.9637546134,0.9555597449,1.554710185,,,1.554710185
86,10182024020001139,-0.7709053,2.883929,-6.96176,-0.7724012,2.751998,-6.886691,-0.7755157,2.34592,-6.677108,-0.7776122,1.795326,-6.417381,-0.7724012,2.751998,-6.886691,-0.7724012,2.751998,-6.886691,-0.7776122,1.795326,-6.417381,-0.7776122,1.795326,-6.417381,-0.4484086,2.60551,-6.675454,-0.3656211,2.247961,-6.376973,-0.3141518,1.85058,-6.113922,-0.2910823,1.722859,-6.117934,-0.3141518,1.85058,-6.113922,-1.090058,2.593632,-6.771619,-1.181746,2.230247,-6.477005,-1.230596,1.771014,-6.328884,-1.251915,1.651548,-6.349228,-1.230596,1.771014,-6.328884,-0.6169406,1.805903,-6.450923,-0.42528,1.325888,-6.757988,-0.4325612,0.599739,-6.55122,-0.9329507,1.792858,-6.497613,-0.9657102,1.303579,-6.837837,-0.927465,0.5793085,-6.624342,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,128.6769922,128.4313928,172.5938751,158.4196109,-0.1640893,-0.1845198,1.527742844,0.9617063295,0.9523895115,1.527742844,,,1.527742844
87,10182024020001330,-0.7536937,2.665991,-7.064469,-0.7558081,2.540579,-6.9891,-0.761096,2.155816,-6.778187,-0.7667401,1.630925,-6.512161,-0.7558081,2.540579,-6.9891,-0.7558081,2.540579,-6.9891,-0.7667401,1.630925,-6.512161,-0.7667401,1.630925,-6.512161,-0.4410368,2.451353,-6.782577,-0.3473929,2.204676,-6.406409,-0.3030714,1.790829,-6.159136,-0.2948368,1.701469,-6.13265,-0.3030714,1.790829,-6.159136,-1.068319,2.4287,-6.876002,-1.185824,2.170362,-6.513216,-1.264475,1.705341,-6.389276,-1.267937,1.641833,-6.363987,-1.264475,1.705341,-6.389276,-0.6069888,1.641723,-6.544425,-0.4043913,1.21393,-6.914089,-0.4392743,0.5365679,-6.613239,-0.920521,1.633735,-6.593081,-0.956109,1.199874,-6.999707,-0.9255743,0.524179,-6.688705,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,112.6330511,111.9281277,153.6034625,140.9122024,-0.2272604,-0.2396493,1.513942866,0.9482467263,0.9436048242,1.513942866,,,1.513942866
88,10182024020001515,-0.736609,2.581792,-7.115585,-0.7381285,2.456696,-7.038918,-0.7416865,2.07347,-6.824304,-0.7452822,1.551664,-6.552935,-0.7381285,2.456696,-7.038918,-0.7381285,2.456696,-7.038918,-0.7452822,1.551664,-6.552935,-0.7452822,1.551664,-6.552935,-0.425019,2.374734,-6.839139,-0.3308321,2.160724,-6.438042,-0.2950911,1.751874,-6.190368,-0.2936026,1.678333,-6.146419,-0.2950911,1.751874,-6.190368,-1.045994,2.34933,-6.9253,-1.163957,2.076878,-6.567133,-1.260592,1.624742,-6.587241,-1.271004,1.582487,-6.646447,-1.260592,1.624742,-6.587241,-0.586691,1.564382,-6.585235,-0.3612582,1.176654,-6.970496,-0.397785,0.5122703,-6.63563,-0.8982906,1.554746,-6.633756,-0.9515122,1.158402,-7.062408,-0.9227363,0.4960372,-6.717374,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,105.8590165,104.9584171,148.7224824,126.2750493,-0.251558,-0.2677911,1.506695882,0.9280038957,0.9436257054,1.506695882,,,1.506695882
89,10182024020001708,-0.7241755,2.550369,-7.141364,-0.7249075,2.425125,-7.064377,-0.7256799,2.041534,-6.848905,-0.7244063,1.518997,-6.576895,-0.7249075,2.425125,-7.064377,-0.7249075,2.425125,-7.064377,-0.7244063,1.518997,-6.576895,-0.7244063,1.518997,-6.576895,-0.4121554,2.344722,-6.870781,-0.312937,2.141442,-6.463725,-0.2882399,1.739067,-6.206687,-0.2895102,1.668793,-6.153158,-0.2882399,1.739067,-6.206687,-1.030648,2.31393,-6.952007,-1.144934,1.944602,-6.688928,-1.166399,1.58353,-7.001409,-1.140412,1.559579,-7.146382,-1.166399,1.58353,-7.001409,-0.5659472,1.5326,-6.610953,-0.330256,1.160525,-7.005583,-0.3584022,0.5031431,-6.65099,-0.8778539,1.52196,-6.656022,-0.9481761,1.139446,-7.09487,-0.9211035,0.4839476,-6.732298,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,102.8132027,101.7779691,148.0290321,103.8745213,-0.2606852,-0.2798807,1.508639774,0.9456208509,0.9437887696,1.508639774,,,1.508639774
90,10182024020001911,-0.6991223,2.499727,-7.113685,-0.6987619,2.378339,-7.048028,-0.7008004,2.011769,-6.862926,-0.6935912,1.49162,-6.60499,-0.6987619,2.378339,-7.048028,-0.6987619,2.378339,-7.048028,-0.6935912,1.49162,-6.60499,-0.6935912,1.49162,-6.60499,-0.3962761,2.325352,-6.896949,-0.2921358,2.132377,-6.486258,-0.2796336,1.73325,-6.223174,-0.2817371,1.66192,-6.155301,-0.2796336,1.73325,-6.223174,-1.014804,2.282996,-6.975307,-1.132068,1.856084,-6.836249,-1.04364,1.642437,-7.263128,-0.9671273,1.623745,-7.451698,-1.04364,1.642437,-7.263128,-0.5391531,1.507869,-6.639083,-0.2640939,1.158269,-7.021956,-0.2805611,0.5081803,-6.650557,-0.8426107,1.491763,-6.684258,-0.939966,1.122398,-7.122571,-0.9196289,0.4742619,-6.745691,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,100.558992,99.53414323,146.837263,95.4707106,-0.255648,-0.2895664,1.500212994,0.949528766,0.9437624101,1.500212994,,,1.500212994
91,10182024020002129,-0.6859091,2.460931,-7.089176,-0.6842999,2.340909,-7.029591,-0.6838607,1.981903,-6.866228,-0.6748696,1.468359,-6.631353,-0.6842999,2.340909,-7.029591,-0.6842999,2.340909,-7.029591,-0.6748696,1.468359,-6.631353,-0.6748696,1.468359,-6.631353,-0.384733,2.313534,-6.917258,-0.2869904,2.121397,-6.505069,-0.2752209,1.727177,-6.23585,-0.2755799,1.656537,-6.156458,-0.2752209,1.727177,-6.23585,-1.001434,2.263662,-6.995461,-1.11957,1.83022,-6.919336,-0.9443424,1.697404,-7.306295,-0.8516821,1.683766,-7.54597,-0.9443424,1.697404,-7.306295,-0.5267553,1.48654,-6.664055,-0.2175668,1.155104,-7.031015,-0.2362207,0.5139099,-6.643196,-0.8168059,1.466899,-6.712151,-0.9289032,1.106936,-7.148968,-0.9182702,0.4677249,-6.756292,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,0,0,1,98.47592763,97.61562125,147.7543628,92.09402783,-0.2499184,-0.2961034,1.490611193,0.9007208942,0.9426774206,1.490611193,,,1.490611193
92,10182024020002312,-0.7870651,2.880312,-6.683764,-0.7852336,2.760748,-6.626437,-0.7834443,2.402514,-6.469744,-0.7743492,1.892712,-6.248983,-0.7852336,2.760748,-6.626437,-0.7852336,2.760748,-6.626437,-0.7743492,1.892712,-6.248983,-0.7743492,1.892712,-6.248983,-0.4863168,2.744515,-6.531837,-0.3860826,2.561547,-6.120218,-0.3783002,2.17167,-5.846604,-0.3805575,2.094597,-5.755192,-0.3783002,2.17167,-5.846604,-1.100754,2.691412,-6.609592,-1.220664,2.260157,-6.558028,-1.018656,2.119271,-6.920935,-0.9174854,2.121457,-7.125988,-1.018656,2.119271,-6.920935,-0.6302506,1.911583,-6.281754,-0.3101991,1.589305,-6.64358,-0.3338299,0.9542658,-6.244535,-0.9129407,1.891173,-6.329897,-1.031247,1.537246,-6.766376,-1.02644,0.90426,-6.362488,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,96.94794885,96.28075885,147.179494,95.17427294,0.1904375,0.1404317,1.485629504,0.8891612268,0.9378407383,1.485629504,,,1.485629504
93,10182024020002513,-0.7776353,2.893621,-6.71141,-0.7770134,2.767194,-6.647905,-0.7767837,2.391911,-6.477994,-0.7687823,1.881933,-6.263557,-0.7770134,2.767194,-6.647905,-0.7770134,2.767194,-6.647905,-0.7687823,1.881933,-6.263557,-0.7687823,1.881933,-6.263557,-0.4810104,2.737998,-6.543507,-0.3745969,2.566818,-6.132143,-0.3608166,2.266815,-5.786953,-0.3774351,2.177737,-5.728064,-0.3608166,2.266815,-5.786953,-1.093573,2.683284,-6.621535,-1.215599,2.263718,-6.570753,-0.9983489,2.122707,-6.940794,-0.9203185,2.111083,-7.095598,-0.9983489,2.122707,-6.940794,-0.6274206,1.901203,-6.29666,-0.302851,1.584029,-6.655023,-0.3327617,0.9527593,-6.249561,-0.9054101,1.880559,-6.344304,-1.027879,1.530186,-6.779282,-1.025927,0.9012831,-6.368359,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,0,0,1,0,95.97705592,95.52630591,158.3563489,94.0005771,0.188931,0.1374548,1.481772526,0.8915687181,0.9156357903,1.481772526,,,1.481772526
94,10182024020002707,-0.7673279,2.95446,-6.779452,-0.7687839,2.824249,-6.710447,-0.7730743,2.427629,-6.519266,-0.7736164,1.89828,-6.288873,-0.7687839,2.824249,-6.710447,-0.7687839,2.824249,-6.710447,-0.7736164,1.89828,-6.288873,-0.7736164,1.89828,-6.288873,-0.4758323,2.744721,-6.547125,-0.3763,2.56164,-6.13949,-0.3580611,2.286084,-5.771767,-0.3748484,2.20488,-5.711798,-0.3580611,2.286084,-5.771767,-1.085248,2.693357,-6.640579,-1.212437,2.278099,-6.57172,-1.023079,2.111291,-6.846663,-0.9137126,2.102185,-7.063327,-1.023079,2.111291,-6.846663,-0.6284389,1.913648,-6.318483,-0.3159722,1.559515,-6.648529,-0.3652112,0.9289322,-6.245886,-0.9158708,1.901359,-6.373575,-1.025867,1.529164,-6.784595,-1.025196,0.9007152,-6.372386,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,0,0,1,0,100.0022374,98.71909011,163.7854882,99.20522133,0.1651039,0.1368869,1.482466723,0.8129203764,0.9176856431,1.482466723,,,1.482466723
95,10182024020002933,-0.7650346,3.172926,-6.899206,-0.7740566,3.047709,-6.821014,-0.8023664,2.666428,-6.599631,-0.8465173,2.158038,-6.315983,-0.7740566,3.047709,-6.821014,-0.7740566,3.047709,-6.821014,-0.8465173,2.158038,-6.315983,-0.8465173,2.158038,-6.315983,-0.4653647,2.891593,-6.600477,-0.3928658,2.606375,-6.227623,-0.3779628,2.289482,-5.893826,-0.3778613,2.188886,-5.766709,-0.3779628,2.289482,-5.893826,-1.088108,2.906535,-6.741293,-1.225316,2.489316,-6.602102,-1.022211,2.180308,-6.796056,-0.9251295,2.131914,-6.910902,-1.022211,2.180308,-6.796056,-0.6882249,2.159257,-6.345021,-0.564054,1.621104,-6.560639,-0.6604144,0.9260316,-6.281923,-0.9990722,2.166153,-6.401258,-1.02863,1.63141,-6.644687,-1.020082,0.9340104,-6.346992,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,0,0,1,1,132.4236909,132.2945602,170.7932268,112.6413759,0.1622033,0.1701821,1.521574071,0.8782889722,0.9355042867,1.521574071,,,1.521574071
96,10182024020003081,-0.7759634,3.322877,-6.902612,-0.7822915,3.198636,-6.824009,-0.8036505,2.807645,-6.593961,-0.8343747,2.29929,-6.294987,-0.7822915,3.198636,-6.824009,-0.7822915,3.198636,-6.824009,-0.8343747,2.29929,-6.294987,-0.8343747,2.29929,-6.294987,-0.4769862,3.048238,-6.640498,-0.4182082,2.71105,-6.305012,-0.4045773,2.363804,-5.979229,-0.4043136,2.278397,-5.875844,-0.4045773,2.363804,-5.979229,-1.102218,3.037925,-6.759218,-1.242858,2.620091,-6.595648,-1.077535,2.262894,-6.704937,-0.9959972,2.157527,-6.773695,-1.077535,2.262894,-6.704937,-0.6793738,2.308408,-6.331027,-0.5648112,1.685611,-6.412907,-0.6093458,0.9696495,-6.183201,-0.9865012,2.293919,-6.374739,-1.021116,1.664085,-6.47785,-1.005983,0.950938,-6.239653,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,0,0,1,1,151.3314174,151.9186589,174.3413547,124.2551565,0.2058212,0.1871097,1.563031889,0.8787257002,0.9556121695,1.563031889,,,1.563031889
97,10182024020003317,-0.8083685,3.464495,-6.824597,-0.812156,3.342213,-6.740658,-0.820923,2.962133,-6.508867,-0.8353661,2.444102,-6.208397,-0.812156,3.342213,-6.740658,-0.812156,3.342213,-6.740658,-0.8353661,2.444102,-6.208397,-0.8353661,2.444102,-6.208397,-0.5009149,3.212948,-6.609054,-0.4437626,2.848893,-6.305222,-0.4478685,2.542078,-6.074055,-0.4516266,2.414592,-5.985295,-0.4478685,2.542078,-6.074055,-1.135949,3.19299,-6.71866,-1.271955,2.775065,-6.516705,-1.213439,2.294032,-6.477483,-1.209963,2.165276,-6.494055,-1.213439,2.294032,-6.477483,-0.7003087,2.453825,-6.250515,-0.6048262,1.786107,-6.177735,-0.5774252,1.021201,-6.092133,-0.9655522,2.436822,-6.280001,-1.009465,1.760168,-6.222717,-0.9911662,0.9946794,-6.138126,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,0,0,1,173.9459224,174.7308918,171.9924425,148.7351541,0.2573727,0.2308511,1.599615148,0.9698421579,0.8617903051,1.599615148,,,1.599615148
98,10182024020003489,-0.8290637,3.486636,-6.761091,-0.8340046,3.36178,-6.669619,-0.8478229,2.976576,-6.409706,-0.8671215,2.453511,-6.076797,-0.8340046,3.36178,-6.669619,-0.8340046,3.36178,-6.669619,-0.8671215,2.453511,-6.076797,-0.8671215,2.453511,-6.076797,-0.5302418,3.22271,-6.503223,-0.4681253,2.85359,-6.215222,-0.4640062,2.494686,-5.981727,-0.4652556,2.380213,-5.883827,-0.4640062,2.494686,-5.981727,-1.165745,3.200923,-6.608803,-1.293757,2.787481,-6.398003,-1.312142,2.28604,-6.304233,-1.32994,2.155942,-6.317421,-1.312142,2.28604,-6.304233,-0.7390186,2.461747,-6.117665,-0.6461,1.797036,-6.066025,-0.5791672,0.8384247,-5.990217,-0.9894357,2.447053,-6.150173,-1.018454,1.775187,-6.114361,-1.009891,0.8131506,-6.046131,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,0,0,1,176.04679,176.8565848,171.4500529,159.0099251,0.0745964,0.0493223,1.780717457,0.9918768986,0.9004771294,1.780717457,,,1.780717457
99,10182024020003707,-0.8633031,3.481337,-6.577863,-0.8661772,3.353937,-6.497798,-0.8746825,2.963933,-6.26732,-0.8876704,2.43697,-5.964014,-0.8661772,3.353937,-6.497798,-0.8661772,3.353937,-6.497798,-0.8876704,2.43697,-5.964014,-0.8876704,2.43697,-5.964014,-0.553835,3.218142,-6.297359,-0.4605927,2.850184,-6.01378,-0.4425878,2.426617,-5.831513,-0.4424201,2.31965,-5.76557,-0.4425878,2.426617,-5.831513,-1.196623,3.187648,-6.411782,-1.315992,2.776706,-6.200429,-1.377447,2.289079,-6.092241,-1.408374,2.159235,-6.089063,-1.377447,2.289079,-6.092241,-0.7607095,2.443656,-6.002313,-0.6535465,1.788033,-5.994787,-0.5603639,0.7814982,-5.948111,-1.008262,2.432358,-6.040006,-1.027527,1.770965,-6.051731,-1.014183,0.7607868,-6.017211,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,0,0,1,175.5374286,176.1641268,163.1094834,163.7450024,0.0176699,-0.0030415,1.815246033,0.980526879,0.935288679,1.815246033,,,1.815246033
100,10182024020003906,-0.9047506,3.496021,-6.214986,-0.9059091,3.359714,-6.169234,-0.9080482,2.945376,-6.040404,-0.909691,2.397244,-5.85386,-0.9059091,3.359714,-6.169234,-0.9059091,3.359714,-6.169234,-0.909691,2.397244,-5.85386,-0.909691,2.397244,-5.85386,-0.5781655,3.205289,-5.947765,-0.4471906,2.816186,-5.723285,-0.4186404,2.3567,-5.658471,-0.4157763,2.255429,-5.643895,-0.4186404,2.3567,-5.658471,-1.242668,3.181504,-6.04483,-1.337993,2.745582,-5.89006,-1.397148,2.272617,-5.879375,-1.421815,2.162022,-5.892131,-1.397148,2.272617,-5.879375,-0.7786734,2.400487,-5.889956,-0.6472647,1.742251,-5.99541,-0.6103266,0.9450497,-5.982622,-1.033857,2.396924,-5.931763,-1.054835,1.73656,-6.062182,-1.017969,0.9393582,-6.049406,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,166.9231308,167.1262145,154.9486133,161.4407039,0.1812214,0.1755299,1.618183872,0.9490711143,0.9328297552,1.618183872,,,1.618183872
